datetime,streamflow_m^3/s
1979-10-21,35.07737
1979-10-22,65.13978
1979-10-23,55.46674
1979-10-24,40.779537
1979-10-25,34.4191
1979-10-26,33.099277
1979-10-27,51.274673
1979-10-28,48.8493
1979-10-29,39.1594
1979-10-30,36.858524
1979-10-31,35.796326
1979-11-01,34.102333
1979-11-02,33.72719
1979-11-03,32.802242
1979-11-04,31.782778
1979-11-05,31.362642
1979-11-06,30.062258
1979-11-07,28.606241
1979-11-08,30.109442
1979-11-09,28.847227
1979-11-10,25.75228
1979-11-11,27.994812
1979-11-12,30.147217
1979-11-13,28.328245
1979-11-14,25.596718
1979-11-15,27.28336
1979-11-16,51.873096
1979-11-17,55.64352
1979-11-18,34.72314
1979-11-19,35.71254
1979-11-20,37.096207
1979-11-21,45.8061
1979-11-22,40.20422
1979-11-23,29.797867
1979-11-24,28.066029
1979-11-25,29.649208
1979-11-26,45.507706
1979-11-27,56.054173
1979-11-28,40.723766
1979-11-29,28.878172
1979-11-30,31.512348
1979-12-01,35.14427
1979-12-02,31.665909
1979-12-03,27.338129
1979-12-04,26.58271
1979-12-05,26.103033
1979-12-06,29.663816
1979-12-07,35.273724
1979-12-08,31.624338
1979-12-09,31.505968
1979-12-10,27.90632
1979-12-11,24.07578
1979-12-12,23.131119
1979-12-13,27.728851
1979-12-14,26.577213
1979-12-15,21.388699
1979-12-16,20.966179
1979-12-17,26.732391
1979-12-18,24.911554
1979-12-19,33.849754
1979-12-20,28.828218
1979-12-21,19.4556
1979-12-22,20.035007
1979-12-23,19.339106
1979-12-24,18.132362
1979-12-25,21.525908
1979-12-26,20.67769
1979-12-27,17.677916
1979-12-28,23.71243
1979-12-29,23.439392
1979-12-30,28.893133
1979-12-31,24.060915
1980-01-01,17.234945
1980-01-02,17.50489
1980-01-03,17.307821
1980-01-04,16.689053
1980-01-05,16.708893
1980-01-06,25.009296
1980-01-07,21.542103
1980-01-08,15.739936
1980-01-09,15.347553
1980-01-10,14.912634
1980-01-11,14.423478
1980-01-12,14.014772
1980-01-13,13.541492
1980-01-14,13.036538
1980-01-15,12.579023
1980-01-16,12.131858
1980-01-17,11.711174
1980-01-18,11.345768
1980-01-19,14.794496
1980-01-20,14.036506
1980-01-21,10.520942
1980-01-22,9.993294
1980-01-23,9.770567
1980-01-24,10.801016
1980-01-25,10.2778635
1980-01-26,8.797064
1980-01-27,15.528224
1980-01-28,14.402976
1980-01-29,8.218805
1980-01-30,7.7451024
1980-01-31,7.52071
1980-02-01,7.340352
1980-02-02,7.080983
1980-02-03,6.8364615
1980-02-04,6.705572
1980-02-05,6.6617727
1980-02-06,6.405726
1980-02-07,6.1170907
1980-02-08,6.0122566
1980-02-09,5.828897
1980-02-10,5.7723093
1980-02-11,5.595784
1980-02-12,5.303523
1980-02-13,5.1602745
1980-02-14,5.080932
1980-02-15,4.918488
1980-02-16,4.7305503
1980-02-17,4.5894294
1980-02-18,4.6274757
1980-02-19,4.605283
1980-02-20,4.433363
1980-02-21,4.23661
1980-02-22,4.0544167
1980-02-23,3.9295506
1980-02-24,3.8063147
1980-02-25,3.6993968
1980-02-26,3.581248
1980-02-27,3.466321
1980-02-28,3.3564434
1980-02-29,3.243463
1980-03-01,3.150355
1980-03-02,3.0586412
1980-03-03,2.9619412
1980-03-04,2.8727007
1980-03-05,2.8035166
1980-03-06,2.875194
1980-03-07,2.7492044
1980-03-08,2.5905666
1980-03-09,2.5309474
1980-03-10,3.2468185
1980-03-11,2.9618106
1980-03-12,2.7903607
1980-03-13,2.618788
1980-03-14,3.4077077
1980-03-15,3.5718267
1980-03-16,21.85106
1980-03-17,19.454348
1980-03-18,6.63158
1980-03-19,2.3915854
1980-03-20,7.225529
1980-03-21,16.325628
1980-03-22,8.0685425
1980-03-23,2.2883608
1980-03-24,35.396748
1980-03-25,58.70631
1980-03-26,47.752125
1980-03-27,39.596245
1980-03-28,25.851274
1980-03-29,25.812609
1980-03-30,15.780485
1980-03-31,117.19996
1980-04-01,72.601074
1980-04-02,11.949665
1980-04-03,10.949271
1980-04-04,8.547411
1980-04-05,19.075487
1980-04-06,10.543933
1980-04-07,11.19185
1980-04-08,37.610302
1980-04-09,42.924187
1980-04-10,20.721897
1980-04-11,6.549463
1980-04-12,7.133878
1980-04-13,14.208169
1980-04-14,12.822288
1980-04-15,7.286308
1980-04-16,12.945369
1980-04-17,15.241946
1980-04-18,17.948132
1980-04-19,17.535864
1980-04-20,35.506485
1980-04-21,81.35163
1980-04-22,102.073456
1980-04-23,82.53386
1980-04-24,61.988567
1980-04-25,94.16364
1980-04-26,93.38131
1980-04-27,78.51199
1980-04-28,72.248024
1980-04-29,68.48934
1980-04-30,84.83573
1980-05-01,93.339035
1980-05-02,85.998955
1980-05-03,94.06935
1980-05-04,110.7252
1980-05-05,86.33907
1980-05-06,72.82109
1980-05-07,63.567917
1980-05-08,58.233196
1980-05-09,70.84865
1980-05-10,72.41681
1980-05-11,65.499176
1980-05-12,78.93069
1980-05-13,126.774994
1980-05-14,105.62791
1980-05-15,102.871544
1980-05-16,96.01151
1980-05-17,82.43297
1980-05-18,91.05753
1980-05-19,95.28657
1980-05-20,87.41161
1980-05-21,70.300285
1980-05-22,64.70335
1980-05-23,70.45461
1980-05-24,203.34679
1980-05-25,302.34106
1980-05-26,170.5434
1980-05-27,93.912476
1980-05-28,79.214066
1980-05-29,64.762054
1980-05-30,57.047234
1980-05-31,56.09409
1980-06-01,78.298676
1980-06-02,67.79
1980-06-03,72.18724
1980-06-04,70.061844
1980-06-05,78.26076
1980-06-06,86.588326
1980-06-07,78.1109
1980-06-08,207.55916
1980-06-09,183.90881
1980-06-10,113.55077
1980-06-11,114.58138
1980-06-12,151.06241
1980-06-13,117.63578
1980-06-14,73.75609
1980-06-15,69.30957
1980-06-16,74.94227
1980-06-17,65.48929
1980-06-18,58.925476
1980-06-19,58.202892
1980-06-20,52.343163
1980-06-21,109.213135
1980-06-22,155.87318
1980-06-23,153.16658
1980-06-24,122.60281
1980-06-25,89.815056
1980-06-26,72.99963
1980-06-27,79.532486
1980-06-28,63.0307
1980-06-29,50.02256
1980-06-30,49.630844
1980-07-01,57.845173
1980-07-02,57.58127
1980-07-03,52.468815
1980-07-04,53.922237
1980-07-05,47.08501
1980-07-06,37.755005
1980-07-07,32.69039
1980-07-08,31.977238
1980-07-09,30.662819
1980-07-10,32.380573
1980-07-11,80.10656
1980-07-12,97.43065
1980-07-13,60.061398
1980-07-14,41.02174
1980-07-15,57.715984
1980-07-16,53.187767
1980-07-17,47.316788
1980-07-18,40.135693
1980-07-19,44.307777
1980-07-20,45.436386
1980-07-21,39.338272
1980-07-22,69.56982
1980-07-23,106.80398
1980-07-24,119.15476
1980-07-25,136.5495
1980-07-26,123.23831
1980-07-27,90.182304
1980-07-28,70.03458
1980-07-29,60.533634
1980-07-30,53.07858
1980-07-31,46.88099
1980-08-01,43.39431
1980-08-02,39.89537
1980-08-03,38.24345
1980-08-04,36.60701
1980-08-05,34.428856
1980-08-06,32.195908
1980-08-07,32.891724
1980-08-08,34.115227
1980-08-09,33.815823
1980-08-10,49.756046
1980-08-11,49.064323
1980-08-12,40.172714
1980-08-13,36.459927
1980-08-14,30.38703
1980-08-15,27.731464
1980-08-16,41.112473
1980-08-17,35.568485
1980-08-18,27.551325
1980-08-19,31.956905
1980-08-20,41.777523
1980-08-21,39.312786
1980-08-22,32.35088
1980-08-23,30.878054
1980-08-24,31.35548
1980-08-25,29.979614
1980-08-26,28.54584
1980-08-27,30.467808
1980-08-28,30.766819
1980-08-29,34.940918
1980-08-30,34.6647
1980-08-31,31.463318
1980-09-01,40.43169
1980-09-02,52.877922
1980-09-03,42.783394
1980-09-04,31.882404
1980-09-05,47.89104
1980-09-06,40.423782
1980-09-07,31.912594
1980-09-08,30.790886
1980-09-09,37.435
1980-09-10,33.23548
1980-09-11,28.888186
1980-09-12,36.566586
1980-09-13,52.869125
1980-09-14,44.420616
1980-09-15,38.068874
1980-09-16,38.4414
1980-09-17,38.686226
1980-09-18,45.937717
1980-09-19,43.03545
1980-09-20,35.45826
1980-09-21,33.919445
1980-09-22,38.16664
1980-09-23,45.993988
1980-09-24,39.431576
1980-09-25,39.38239
1980-09-26,36.721775
1980-09-27,30.442856
1980-09-28,29.652908
1980-09-29,27.809566
1980-09-30,28.685547
1980-10-01,27.939308
1980-10-02,24.967972
1980-10-03,23.444908
1980-10-04,23.044317
1980-10-05,22.840574
1980-10-06,36.84409
1980-10-07,63.406822
1980-10-08,57.963165
1980-10-09,38.017212
1980-10-10,23.701313
1980-10-11,34.73611
1980-10-12,31.595638
1980-10-13,19.70239
1980-10-14,19.943483
1980-10-15,21.585316
1980-10-16,30.276867
1980-10-17,26.638191
1980-10-18,19.20925
1980-10-19,27.463652
1980-10-20,24.479803
1980-10-21,16.528643
1980-10-22,18.23451
1980-10-23,18.192047
1980-10-24,18.499403
1980-10-25,21.067875
1980-10-26,32.79304
1980-10-27,27.33334
1980-10-28,46.541107
1980-10-29,48.121086
1980-10-30,30.919832
1980-10-31,27.535862
1980-11-01,26.883617
1980-11-02,42.946533
1980-11-03,42.350746
1980-11-04,50.366592
1980-11-05,42.31004
1980-11-06,28.768835
1980-11-07,31.747522
1980-11-08,30.452026
1980-11-09,28.519264
1980-11-10,27.813017
1980-11-11,28.073437
1980-11-12,29.731226
1980-11-13,72.37754
1980-11-14,72.70496
1980-11-15,44.833717
1980-11-16,45.08689
1980-11-17,44.38236
1980-11-18,48.498318
1980-11-19,54.48088
1980-11-20,65.946236
1980-11-21,62.39337
1980-11-22,50.37397
1980-11-23,40.949436
1980-11-24,44.960773
1980-11-25,51.355095
1980-11-26,50.290756
1980-11-27,60.60717
1980-11-28,54.130096
1980-11-29,40.6403
1980-11-30,35.040634
1980-12-01,39.277004
1980-12-02,34.84121
1980-12-03,30.662146
1980-12-04,29.702736
1980-12-05,37.9657
1980-12-06,35.59391
1980-12-07,32.950924
1980-12-08,29.318613
1980-12-09,24.980494
1980-12-10,24.357716
1980-12-11,25.579903
1980-12-12,28.627531
1980-12-13,24.424
1980-12-14,21.138643
1980-12-15,21.069628
1980-12-16,20.75423
1980-12-17,19.820364
1980-12-18,18.960407
1980-12-19,18.29665
1980-12-20,17.765186
1980-12-21,17.192999
1980-12-22,16.807894
1980-12-23,16.965654
1980-12-24,17.904007
1980-12-25,22.93838
1980-12-26,25.746704
1980-12-27,21.111067
1980-12-28,15.281901
1980-12-29,14.113323
1980-12-30,13.703708
1980-12-31,13.428979
1981-01-01,13.85126
1981-01-02,13.175847
1981-01-03,12.1683235
1981-01-04,11.756875
1981-01-05,11.416567
1981-01-06,11.417371
1981-01-07,15.663397
1981-01-08,15.496567
1981-01-09,13.636556
1981-01-10,11.358154
1981-01-11,17.5807
1981-01-12,15.29114
1981-01-13,10.97559
1981-01-14,9.253581
1981-01-15,8.969384
1981-01-16,8.786696
1981-01-17,8.558541
1981-01-18,8.540778
1981-01-19,8.257241
1981-01-20,7.9247484
1981-01-21,7.708008
1981-01-22,7.4968476
1981-01-23,7.2941647
1981-01-24,7.1225424
1981-01-25,6.916303
1981-01-26,6.720125
1981-01-27,6.6061144
1981-01-28,6.3953776
1981-01-29,6.1896954
1981-01-30,7.023469
1981-01-31,7.1414175
1981-02-01,6.3081717
1981-02-02,10.857202
1981-02-03,10.158653
1981-02-04,6.4446497
1981-02-05,13.694778
1981-02-06,11.900953
1981-02-07,14.321059
1981-02-08,26.031187
1981-02-09,14.971292
1981-02-10,11.056148
1981-02-11,15.892967
1981-02-12,14.892525
1981-02-13,8.525428
1981-02-14,4.863132
1981-02-15,4.840349
1981-02-16,16.437208
1981-02-17,19.681276
1981-02-18,11.063021
1981-02-19,47.661594
1981-02-20,44.847717
1981-02-21,36.016144
1981-02-22,38.674786
1981-02-23,23.360266
1981-02-24,9.007347
1981-02-25,10.371601
1981-02-26,24.109589
1981-02-27,29.237066
1981-02-28,23.463438
1981-03-01,34.938187
1981-03-02,39.416397
1981-03-03,43.60136
1981-03-04,53.24837
1981-03-05,44.69429
1981-03-06,25.954025
1981-03-07,14.343437
1981-03-08,13.630665
1981-03-09,21.866714
1981-03-10,29.405643
1981-03-11,55.029926
1981-03-12,38.84729
1981-03-13,22.591732
1981-03-14,19.732582
1981-03-15,16.762915
1981-03-16,16.202145
1981-03-17,15.715154
1981-03-18,15.28094
1981-03-19,14.804636
1981-03-20,14.289035
1981-03-21,13.76532
1981-03-22,13.270811
1981-03-23,17.138618
1981-03-24,14.74794
1981-03-25,12.177928
1981-03-26,11.702902
1981-03-27,34.168762
1981-03-28,27.832474
1981-03-29,13.838513
1981-03-30,12.512321
1981-03-31,10.452029
1981-04-01,12.220572
1981-04-02,29.946943
1981-04-03,23.911549
1981-04-04,11.594913
1981-04-05,22.025085
1981-04-06,26.875242
1981-04-07,22.70322
1981-04-08,38.31335
1981-04-09,42.364864
1981-04-10,48.185707
1981-04-11,30.078379
1981-04-12,23.285032
1981-04-13,29.927868
1981-04-14,64.59288
1981-04-15,82.138214
1981-04-16,58.90363
1981-04-17,65.55888
1981-04-18,70.18491
1981-04-19,76.77805
1981-04-20,81.49939
1981-04-21,77.622955
1981-04-22,78.55294
1981-04-23,78.74612
1981-04-24,70.96711
1981-04-25,75.64173
1981-04-26,78.91445
1981-04-27,83.806755
1981-04-28,101.75004
1981-04-29,101.385765
1981-04-30,88.20456
1981-05-01,86.25176
1981-05-02,77.51114
1981-05-03,64.74647
1981-05-04,71.73512
1981-05-05,95.2456
1981-05-06,79.9115
1981-05-07,66.27452
1981-05-08,70.31433
1981-05-09,76.33102
1981-05-10,78.366104
1981-05-11,64.9549
1981-05-12,55.95482
1981-05-13,57.423557
1981-05-14,66.66723
1981-05-15,58.205284
1981-05-16,45.333694
1981-05-17,49.99458
1981-05-18,80.32327
1981-05-19,67.83142
1981-05-20,46.465794
1981-05-21,46.82075
1981-05-22,49.90107
1981-05-23,80.879524
1981-05-24,107.21788
1981-05-25,95.85254
1981-05-26,112.71771
1981-05-27,119.01405
1981-05-28,223.17464
1981-05-29,177.36662
1981-05-30,106.33798
1981-05-31,101.6705
1981-06-01,103.88266
1981-06-02,87.80308
1981-06-03,88.77386
1981-06-04,110.628654
1981-06-05,102.98676
1981-06-06,88.65067
1981-06-07,76.59599
1981-06-08,83.55442
1981-06-09,77.212456
1981-06-10,66.43649
1981-06-11,64.85683
1981-06-12,112.999435
1981-06-13,136.2267
1981-06-14,125.15496
1981-06-15,107.51615
1981-06-16,106.11471
1981-06-17,95.01329
1981-06-18,253.52577
1981-06-19,200.0771
1981-06-20,95.50686
1981-06-21,69.63775
1981-06-22,63.45206
1981-06-23,58.23542
1981-06-24,63.45828
1981-06-25,55.27178
1981-06-26,47.111706
1981-06-27,47.119118
1981-06-28,68.246605
1981-06-29,59.199287
1981-06-30,71.38483
1981-07-01,56.972904
1981-07-02,49.22606
1981-07-03,61.17859
1981-07-04,77.03061
1981-07-05,73.57395
1981-07-06,96.366005
1981-07-07,107.67827
1981-07-08,146.7897
1981-07-09,142.49182
1981-07-10,105.21241
1981-07-11,111.22937
1981-07-12,100.15118
1981-07-13,73.34388
1981-07-14,62.619186
1981-07-15,66.86437
1981-07-16,67.52904
1981-07-17,57.6016
1981-07-18,78.192276
1981-07-19,85.64476
1981-07-20,76.926414
1981-07-21,57.47015
1981-07-22,44.008224
1981-07-23,41.36239
1981-07-24,40.07563
1981-07-25,39.261234
1981-07-26,37.805138
1981-07-27,35.96352
1981-07-28,36.30564
1981-07-29,34.36014
1981-07-30,34.278843
1981-07-31,42.160683
1981-08-01,37.853333
1981-08-02,52.82485
1981-08-03,45.076675
1981-08-04,33.585903
1981-08-05,28.54101
1981-08-06,25.576286
1981-08-07,27.324373
1981-08-08,27.196188
1981-08-09,25.345034
1981-08-10,24.26106
1981-08-11,32.810577
1981-08-12,36.925312
1981-08-13,28.262297
1981-08-14,50.028984
1981-08-15,51.363487
1981-08-16,30.853289
1981-08-17,21.59303
1981-08-18,21.3662
1981-08-19,21.447115
1981-08-20,21.665117
1981-08-21,23.259474
1981-08-22,21.809774
1981-08-23,19.566887
1981-08-24,28.386545
1981-08-25,37.57318
1981-08-26,50.12545
1981-08-27,32.92795
1981-08-28,22.040745
1981-08-29,22.06339
1981-08-30,24.47885
1981-08-31,33.135315
1981-09-01,48.77057
1981-09-02,36.086273
1981-09-03,27.656641
1981-09-04,26.101032
1981-09-05,22.707302
1981-09-06,22.774853
1981-09-07,20.650684
1981-09-08,44.98054
1981-09-09,42.948845
1981-09-10,33.998657
1981-09-11,38.09897
1981-09-12,56.840492
1981-09-13,63.156246
1981-09-14,41.96917
1981-09-15,30.600824
1981-09-16,38.934498
1981-09-17,43.30632
1981-09-18,51.80766
1981-09-19,63.907997
1981-09-20,65.96229
1981-09-21,50.119656
1981-09-22,40.323837
1981-09-23,38.44103
1981-09-24,45.324337
1981-09-25,58.20093
1981-09-26,69.104385
1981-09-27,51.597214
1981-09-28,42.82718
1981-09-29,41.85389
1981-09-30,38.2535
1981-10-01,36.46938
1981-10-02,35.16179
1981-10-03,34.157455
1981-10-04,32.384186
1981-10-05,31.504492
1981-10-06,29.89553
1981-10-07,27.979136
1981-10-08,26.794882
1981-10-09,26.32846
1981-10-10,28.95707
1981-10-11,44.653904
1981-10-12,35.166626
1981-10-13,31.132406
1981-10-14,25.763176
1981-10-15,24.930746
1981-10-16,22.489262
1981-10-17,21.244589
1981-10-18,21.50253
1981-10-19,19.666382
1981-10-20,18.138742
1981-10-21,17.636356
1981-10-22,17.62636
1981-10-23,25.063189
1981-10-24,30.793114
1981-10-25,21.101545
1981-10-26,16.333498
1981-10-27,20.84291
1981-10-28,23.150831
1981-10-29,19.041843
1981-10-30,28.457584
1981-10-31,26.096573
1981-11-01,25.160309
1981-11-02,21.481966
1981-11-03,16.03379
1981-11-04,15.907241
1981-11-05,30.958187
1981-11-06,27.152563
1981-11-07,16.126509
1981-11-08,16.445597
1981-11-09,26.271547
1981-11-10,24.518661
1981-11-11,17.60102
1981-11-12,18.004803
1981-11-13,18.362698
1981-11-14,18.206879
1981-11-15,40.13376
1981-11-16,29.206408
1981-11-17,23.073189
1981-11-18,21.213966
1981-11-19,18.441256
1981-11-20,18.901539
1981-11-21,22.97614
1981-11-22,26.395393
1981-11-23,24.554895
1981-11-24,19.65177
1981-11-25,42.68345
1981-11-26,46.329945
1981-11-27,31.50782
1981-11-28,24.126282
1981-11-29,24.378416
1981-11-30,40.73691
1981-12-01,49.20652
1981-12-02,31.20105
1981-12-03,23.261253
1981-12-04,28.339224
1981-12-05,30.613607
1981-12-06,24.800772
1981-12-07,22.22109
1981-12-08,46.340534
1981-12-09,48.90319
1981-12-10,33.895123
1981-12-11,26.85981
1981-12-12,24.76652
1981-12-13,28.952623
1981-12-14,38.263268
1981-12-15,37.2942
1981-12-16,31.365803
1981-12-17,30.447384
1981-12-18,40.097427
1981-12-19,44.80819
1981-12-20,40.849617
1981-12-21,36.06521
1981-12-22,52.16972
1981-12-23,45.29034
1981-12-24,39.72202
1981-12-25,33.043285
1981-12-26,48.109493
1981-12-27,53.598747
1981-12-28,37.129044
1981-12-29,31.430342
1981-12-30,30.24926
1981-12-31,30.664204
1982-01-01,29.33002
1982-01-02,28.29584
1982-01-03,42.27941
1982-01-04,41.106834
1982-01-05,45.803627
1982-01-06,42.10578
1982-01-07,32.45969
1982-01-08,42.563847
1982-01-09,39.382896
1982-01-10,43.70857
1982-01-11,43.13439
1982-01-12,41.403217
1982-01-13,42.349625
1982-01-14,42.413452
1982-01-15,42.025635
1982-01-16,37.452168
1982-01-17,37.28362
1982-01-18,36.333942
1982-01-19,35.068924
1982-01-20,33.817825
1982-01-21,35.286705
1982-01-22,33.17603
1982-01-23,29.52376
1982-01-24,27.852047
1982-01-25,26.52837
1982-01-26,25.193737
1982-01-27,23.914457
1982-01-28,25.959
1982-01-29,28.238005
1982-01-30,31.05324
1982-01-31,36.79783
1982-02-01,32.99908
1982-02-02,27.827188
1982-02-03,27.9804
1982-02-04,21.737257
1982-02-05,25.883554
1982-02-06,24.107187
1982-02-07,22.270897
1982-02-08,22.0343
1982-02-09,26.181381
1982-02-10,29.273533
1982-02-11,24.943819
1982-02-12,44.409763
1982-02-13,34.869286
1982-02-14,15.260213
1982-02-15,14.401861
1982-02-16,13.9820795
1982-02-17,28.780628
1982-02-18,29.421959
1982-02-19,17.739998
1982-02-20,13.764431
1982-02-21,17.30668
1982-02-22,14.8801565
1982-02-23,13.101842
1982-02-24,22.228582
1982-02-25,34.21752
1982-02-26,30.183613
1982-02-27,17.01176
1982-02-28,11.772904
1982-03-01,15.257745
1982-03-02,18.910257
1982-03-03,15.143934
1982-03-04,11.993735
1982-03-05,13.214851
