datetime,streamflow_m^3/s
1979-08-10,54.64979
1979-08-11,53.726994
1979-08-12,58.47486
1979-08-13,50.451187
1979-08-14,58.90278
1979-08-15,61.812386
1979-08-16,80.800514
1979-08-17,89.05573
1979-08-18,57.95126
1979-08-19,45.562595
1979-08-20,56.670948
1979-08-21,71.277016
1979-08-22,59.750328
1979-08-23,57.748688
1979-08-24,48.232555
1979-08-25,38.38533
1979-08-26,35.612305
1979-08-27,34.717876
1979-08-28,54.461422
1979-08-29,52.778435
1979-08-30,38.046135
1979-08-31,45.619083
1979-09-01,45.355225
1979-09-02,31.711496
1979-09-03,29.57909
1979-09-04,31.349916
1979-09-05,33.169064
1979-09-06,97.23159
1979-09-07,107.7357
1979-09-08,45.544968
1979-09-09,42.10974
1979-09-10,77.91294
1979-09-11,66.7246
1979-09-12,30.894768
1979-09-13,29.473047
1979-09-14,28.695713
1979-09-15,29.726234
1979-09-16,29.487234
1979-09-17,27.626022
1979-09-18,26.949472
1979-09-19,29.483385
1979-09-20,43.192005
1979-09-21,44.316235
1979-09-22,35.766373
1979-09-23,35.015858
1979-09-24,25.785038
1979-09-25,26.010895
1979-09-26,28.700563
1979-09-27,32.621597
1979-09-28,31.202824
1979-09-29,26.544176
1979-09-30,26.6037
1979-10-01,47.772903
1979-10-02,77.84732
1979-10-03,54.382435
1979-10-04,60.373756
1979-10-05,63.219482
1979-10-06,82.86141
1979-10-07,56.672718
1979-10-08,71.52833
1979-10-09,81.90768
1979-10-10,76.92274
1979-10-11,48.63304
1979-10-12,38.803238
1979-10-13,45.9575
1979-10-14,36.706745
1979-10-15,31.004473
1979-10-16,35.88764
1979-10-17,68.27156
1979-10-18,90.710785
1979-10-19,55.37557
1979-10-20,59.804943
1979-10-21,61.94805
1979-10-22,43.04625
1979-10-23,42.988136
1979-10-24,35.74328
1979-10-25,43.33473
1979-10-26,36.695038
1979-10-27,43.664356
1979-10-28,48.09374
1979-10-29,45.47033
1979-10-30,40.156834
1979-10-31,33.644764
1979-11-01,37.93927
1979-11-02,36.566902
1979-11-03,68.52167
1979-11-04,53.34456
1979-11-05,65.32969
1979-11-06,68.09621
1979-11-07,42.350616
1979-11-08,53.20545
1979-11-09,54.152767
1979-11-10,48.759193
1979-11-11,43.35856
1979-11-12,68.46173
1979-11-13,57.902157
1979-11-14,33.49493
1979-11-15,40.337936
1979-11-16,50.069374
1979-11-17,50.41103
1979-11-18,65.92885
1979-11-19,47.589355
1979-11-20,39.54081
1979-11-21,70.388336
1979-11-22,83.62738
1979-11-23,48.45939
1979-11-24,37.767525
1979-11-25,49.290016
1979-11-26,54.954437
1979-11-27,70.20246
1979-11-28,78.28328
1979-11-29,63.965
1979-11-30,41.33311
1979-12-01,69.97158
1979-12-02,57.066586
1979-12-03,40.730736
1979-12-04,77.07523
1979-12-05,69.55007
1979-12-06,51.380898
1979-12-07,79.066086
1979-12-08,90.70701
1979-12-09,62.33158
1979-12-10,47.99618
1979-12-11,47.23881
1979-12-12,49.003067
1979-12-13,41.92768
1979-12-14,44.96833
1979-12-15,42.2941
1979-12-16,39.546684
1979-12-17,53.10043
1979-12-18,87.1587
1979-12-19,77.82984
1979-12-20,43.62714
1979-12-21,37.242226
1979-12-22,38.468468
1979-12-23,37.741158
1979-12-24,34.981304
1979-12-25,52.81705
1979-12-26,58.911594
1979-12-27,51.416702
1979-12-28,72.39253
1979-12-29,71.91407
1979-12-30,57.91541
1979-12-31,39.358578
1980-01-01,30.605675
1980-01-02,39.274235
1980-01-03,61.11149
1980-01-04,60.48195
1980-01-05,30.52755
1980-01-06,29.27514
1980-01-07,42.197624
1980-01-08,66.787735
1980-01-09,49.86257
1980-01-10,29.947126
1980-01-11,28.659046
1980-01-12,27.978092
1980-01-13,27.327644
1980-01-14,26.62959
1980-01-15,25.889723
1980-01-16,25.150654
1980-01-17,24.4384
1980-01-18,23.723309
1980-01-19,23.22857
1980-01-20,23.174513
1980-01-21,32.24224
1980-01-22,26.283
1980-01-23,30.448088
1980-01-24,31.928995
1980-01-25,21.490353
1980-01-26,20.863619
1980-01-27,22.931053
1980-01-28,21.884283
1980-01-29,18.78023
1980-01-30,18.488428
1980-01-31,19.542013
1980-02-01,19.122631
1980-02-02,16.993698
1980-02-03,16.545485
1980-02-04,19.814518
1980-02-05,31.05692
1980-02-06,22.360435
1980-02-07,15.675503
1980-02-08,15.259973
1980-02-09,15.18223
1980-02-10,14.813305
1980-02-11,14.347966
1980-02-12,14.012808
1980-02-13,13.7011175
1980-02-14,13.471675
1980-02-15,13.165416
1980-02-16,12.827698
1980-02-17,12.520791
1980-02-18,12.322228
1980-02-19,12.236402
1980-02-20,11.915101
1980-02-21,11.835582
1980-02-22,11.464921
1980-02-23,11.171866
1980-02-24,10.907319
1980-02-25,10.667338
1980-02-26,10.4424925
1980-02-27,10.195135
1980-02-28,9.941853
1980-02-29,9.689512
1980-03-01,9.464631
1980-03-02,9.23388
1980-03-03,9.050841
1980-03-04,8.949665
1980-03-05,9.079864
1980-03-06,8.965336
1980-03-07,8.470431
1980-03-08,8.301845
1980-03-09,28.699322
1980-03-10,27.981031
1980-03-11,11.123603
1980-03-12,20.49568
1980-03-13,13.974264
1980-03-14,32.70034
1980-03-15,40.72649
1980-03-16,26.554073
1980-03-17,51.20786
1980-03-18,29.909143
1980-03-19,9.60544
1980-03-20,76.28368
1980-03-21,92.892944
1980-03-22,19.743315
1980-03-23,29.23327
1980-03-24,28.149632
1980-03-25,72.46203
1980-03-26,50.83391
1980-03-27,46.80135
1980-03-28,78.92901
1980-03-29,72.30978
1980-03-30,133.46967
1980-03-31,156.38979
1980-04-01,203.84525
1980-04-02,214.89629
1980-04-03,90.31196
1980-04-04,63.896473
1980-04-05,46.087837
1980-04-06,31.772415
1980-04-07,37.127407
1980-04-08,46.15504
1980-04-09,34.344807
1980-04-10,50.801613
1980-04-11,52.157063
1980-04-12,32.535572
1980-04-13,38.39343
1980-04-14,33.833935
1980-04-15,40.428482
1980-04-16,101.28448
1980-04-17,128.5463
1980-04-18,59.77418
1980-04-19,70.39859
1980-04-20,78.46109
1980-04-21,66.97209
1980-04-22,213.22484
1980-04-23,349.37698
1980-04-24,369.54248
1980-04-25,233.95506
1980-04-26,186.95624
1980-04-27,194.78214
1980-04-28,125.73018
1980-04-29,140.97375
1980-04-30,159.41054
1980-05-01,135.11484
1980-05-02,199.88765
1980-05-03,240.20584
1980-05-04,136.99344
1980-05-05,97.03756
1980-05-06,97.92044
1980-05-07,83.655174
1980-05-08,93.29979
1980-05-09,91.05935
1980-05-10,82.25674
1980-05-11,76.55108
1980-05-12,100.17572
1980-05-13,124.76332
1980-05-14,131.3774
1980-05-15,640.55096
1980-05-16,438.5982
1980-05-17,90.2979
1980-05-18,93.46149
1980-05-19,99.09296
1980-05-20,103.81599
1980-05-21,106.157875
1980-05-22,86.86814
1980-05-23,123.36417
1980-05-24,172.16005
1980-05-25,228.2708
1980-05-26,192.2403
1980-05-27,137.07616
1980-05-28,119.0033
1980-05-29,113.84916
1980-05-30,107.61791
1980-05-31,92.72591
1980-06-01,118.757225
1980-06-02,135.71397
1980-06-03,156.23561
1980-06-04,157.7305
1980-06-05,153.46571
1980-06-06,140.93962
1980-06-07,114.97333
1980-06-08,155.94228
1980-06-09,141.86113
1980-06-10,167.62833
1980-06-11,291.82114
1980-06-12,484.6731
1980-06-13,434.41888
1980-06-14,201.33495
1980-06-15,142.07704
1980-06-16,124.52814
1980-06-17,109.10521
1980-06-18,99.02592
1980-06-19,386.55493
1980-06-20,283.16626
1980-06-21,135.7576
1980-06-22,195.93015
1980-06-23,166.9647
1980-06-24,109.0525
1980-06-25,100.68154
1980-06-26,97.15936
1980-06-27,103.306786
1980-06-28,103.36326
1980-06-29,89.65966
1980-06-30,97.29061
1980-07-01,117.38448
1980-07-02,149.02863
1980-07-03,241.43169
1980-07-04,227.0401
1980-07-05,199.64925
1980-07-06,98.57438
1980-07-07,92.526695
1980-07-08,87.95736
1980-07-09,82.54359
1980-07-10,104.362885
1980-07-11,126.32855
1980-07-12,126.49231
1980-07-13,91.78018
1980-07-14,89.35385
1980-07-15,139.0342
1980-07-16,127.56701
1980-07-17,73.09
1980-07-18,72.49074
1980-07-19,78.148964
1980-07-20,91.19155
1980-07-21,71.364746
1980-07-22,82.07824
1980-07-23,113.63902
1980-07-24,118.36465
1980-07-25,64.36611
1980-07-26,55.51653
1980-07-27,52.836605
1980-07-28,50.210472
1980-07-29,49.54509
1980-07-30,48.28836
1980-07-31,46.68167
1980-08-01,66.9911
1980-08-02,118.78041
1980-08-03,116.06762
1980-08-04,74.26034
1980-08-05,44.490086
1980-08-06,43.108532
1980-08-07,46.85002
1980-08-08,47.538677
1980-08-09,44.16373
1980-08-10,54.518353
1980-08-11,72.07426
1980-08-12,65.49189
1980-08-13,78.89223
1980-08-14,84.338615
1980-08-15,66.88842
1980-08-16,62.025963
1980-08-17,57.922314
1980-08-18,48.86695
1980-08-19,57.345085
1980-08-20,72.826065
1980-08-21,79.75656
1980-08-22,45.285248
1980-08-23,42.26951
1980-08-24,65.25257
1980-08-25,67.872505
1980-08-26,45.82458
1980-08-27,45.852936
1980-08-28,56.14078
1980-08-29,85.90285
1980-08-30,59.772522
1980-08-31,56.514595
1980-09-01,58.92399
1980-09-02,48.955208
1980-09-03,54.365013
1980-09-04,50.40169
1980-09-05,45.997276
1980-09-06,50.969376
1980-09-07,67.44034
1980-09-08,101.10637
1980-09-09,89.16966
1980-09-10,49.870304
1980-09-11,53.460274
1980-09-12,48.075626
1980-09-13,56.59566
1980-09-14,63.328423
1980-09-15,52.264854
1980-09-16,64.847244
1980-09-17,92.015114
1980-09-18,131.57724
1980-09-19,95.356285
1980-09-20,67.173134
1980-09-21,57.162968
1980-09-22,48.77576
1980-09-23,54.45029
1980-09-24,64.52415
1980-09-25,60.477444
1980-09-26,45.037212
1980-09-27,49.07388
1980-09-28,51.428642
1980-09-29,40.908485
1980-09-30,39.280384
1980-10-01,45.732525
1980-10-02,42.572544
1980-10-03,40.463947
1980-10-04,38.298615
1980-10-05,36.11845
1980-10-06,51.871597
1980-10-07,82.88849
1980-10-08,94.115456
1980-10-09,38.157936
1980-10-10,42.39601
1980-10-11,48.76204
1980-10-12,41.687286
1980-10-13,35.57816
1980-10-14,37.386204
1980-10-15,36.026947
1980-10-16,54.847782
1980-10-17,43.549946
1980-10-18,44.401966
1980-10-19,81.20933
1980-10-20,83.669945
1980-10-21,51.521687
1980-10-22,47.75946
1980-10-23,85.385254
1980-10-24,109.76239
1980-10-25,117.63187
1980-10-26,131.5754
1980-10-27,141.78784
1980-10-28,119.76498
1980-10-29,101.28136
1980-10-30,49.995655
1980-10-31,47.710606
1980-11-01,66.60018
1980-11-02,104.27016
1980-11-03,94.53679
1980-11-04,94.82145
1980-11-05,94.30398
1980-11-06,85.03182
1980-11-07,49.718636
1980-11-08,47.41278
1980-11-09,46.213295
1980-11-10,44.931625
1980-11-11,43.668503
1980-11-12,44.143646
1980-11-13,47.79436
1980-11-14,53.116848
1980-11-15,65.151344
1980-11-16,50.43764
1980-11-17,38.94977
1980-11-18,37.21263
1980-11-19,37.708736
1980-11-20,40.99693
1980-11-21,49.40512
1980-11-22,66.41708
1980-11-23,46.903847
1980-11-24,61.043198
1980-11-25,52.230564
1980-11-26,41.195435
1980-11-27,55.474327
1980-11-28,83.51552
1980-11-29,88.57599
1980-11-30,77.457275
1980-12-01,60.1134
1980-12-02,44.032944
1980-12-03,36.75422
1980-12-04,57.870277
1980-12-05,48.9647
1980-12-06,36.28703
1980-12-07,46.71357
1980-12-08,45.63404
1980-12-09,59.09742
1980-12-10,58.221085
1980-12-11,78.20528
1980-12-12,80.80503
1980-12-13,48.251587
1980-12-14,41.737633
1980-12-15,39.736317
1980-12-16,30.674751
1980-12-17,30.081917
1980-12-18,28.795816
1980-12-19,28.088509
1980-12-20,27.586796
1980-12-21,27.17688
1980-12-22,26.35008
1980-12-23,38.48177
1980-12-24,41.295162
1980-12-25,35.754307
1980-12-26,38.666862
1980-12-27,30.448404
1980-12-28,27.54692
1980-12-29,33.530502
1980-12-30,33.805805
1980-12-31,22.783747
1981-01-01,21.57641
1981-01-02,21.107891
1981-01-03,20.631962
1981-01-04,20.128197
1981-01-05,19.709112
1981-01-06,19.773596
1981-01-07,19.924051
1981-01-08,21.817253
1981-01-09,68.667564
1981-01-10,67.544685
1981-01-11,27.255781
1981-01-12,21.173977
1981-01-13,18.059717
1981-01-14,17.482843
1981-01-15,17.57849
1981-01-16,17.486826
1981-01-17,17.208466
1981-01-18,16.561298
1981-01-19,16.205713
1981-01-20,15.815037
1981-01-21,15.463121
1981-01-22,15.155586
1981-01-23,14.860961
1981-01-24,14.550884
1981-01-25,14.236761
1981-01-26,13.9630375
1981-01-27,13.666905
1981-01-28,13.428326
1981-01-29,13.22703
1981-01-30,13.830417
1981-01-31,19.188969
1981-02-01,34.54575
1981-02-02,28.858757
1981-02-03,15.2644005
1981-02-04,72.2411
1981-02-05,73.500435
1981-02-06,15.942246
1981-02-07,41.079613
1981-02-08,51.154247
1981-02-09,34.648537
1981-02-10,33.462814
1981-02-11,40.327534
1981-02-12,28.06632
1981-02-13,24.602118
1981-02-14,12.089239
1981-02-15,12.12491
1981-02-16,13.254202
1981-02-17,27.696417
1981-02-18,109.88663
1981-02-19,116.4938
1981-02-20,77.6232
1981-02-21,89.27856
1981-02-22,74.49758
1981-02-23,60.74505
1981-02-24,116.88512
1981-02-25,205.48196
1981-02-26,240.50684
1981-02-27,84.04882
1981-02-28,79.51438
1981-03-01,96.38256
1981-03-02,144.087
1981-03-03,138.38159
1981-03-04,159.0163
1981-03-05,144.5132
1981-03-06,141.20415
1981-03-07,216.7008
1981-03-08,185.4834
1981-03-09,60.551064
1981-03-10,105.40414
1981-03-11,166.77751
1981-03-12,146.05441
1981-03-13,103.349785
1981-03-14,85.65133
1981-03-15,84.85013
1981-03-16,52.05437
1981-03-17,49.44588
1981-03-18,47.783398
1981-03-19,46.083534
1981-03-20,44.400345
1981-03-21,42.635662
1981-03-22,40.741024
1981-03-23,40.11646
1981-03-24,38.75811
1981-03-25,36.05072
1981-03-26,34.626568
1981-03-27,35.973866
1981-03-28,35.18897
1981-03-29,30.823025
1981-03-30,29.408789
1981-03-31,28.411152
1981-04-01,30.396059
1981-04-02,31.034304
1981-04-03,37.391342
1981-04-04,34.766476
1981-04-05,51.19934
1981-04-06,99.39351
1981-04-07,113.45992
1981-04-08,52.342804
1981-04-09,75.17668
1981-04-10,98.32345
1981-04-11,34.07994
1981-04-12,52.3205
1981-04-13,186.82231
1981-04-14,202.28784
1981-04-15,81.361664
1981-04-16,72.457275
1981-04-17,97.4614
1981-04-18,108.369705
1981-04-19,90.35081
1981-04-20,37.987225
1981-04-21,45.4547
1981-04-22,81.77739
1981-04-23,91.235214
1981-04-24,56.26565
1981-04-25,42.406254
1981-04-26,60.392166
1981-04-27,72.01092
1981-04-28,124.0887
1981-04-29,169.9244
1981-04-30,107.430016
1981-05-01,62.830765
1981-05-02,74.584724
1981-05-03,79.28454
1981-05-04,64.50524
1981-05-05,86.71244
1981-05-06,122.730064
1981-05-07,158.54373
1981-05-08,98.28443
1981-05-09,98.79837
1981-05-10,110.243706
1981-05-11,91.54718
1981-05-12,104.83552
1981-05-13,162.47113
1981-05-14,156.00125
1981-05-15,164.59613
1981-05-16,153.49838
1981-05-17,127.84398
1981-05-18,151.9698
1981-05-19,145.5037
1981-05-20,113.00285
1981-05-21,135.2614
1981-05-22,195.91588
1981-05-23,205.54962
1981-05-24,167.24416
1981-05-25,232.09981
1981-05-26,242.29575
1981-05-27,318.08954
1981-05-28,352.01352
1981-05-29,267.09094
1981-05-30,287.42245
1981-05-31,238.94406
1981-06-01,232.35503
1981-06-02,165.90533
1981-06-03,120.75682
1981-06-04,107.302704
1981-06-05,100.239685
1981-06-06,91.26879
1981-06-07,89.243675
1981-06-08,179.60718
1981-06-09,178.48178
1981-06-10,397.2361
1981-06-11,636.27295
1981-06-12,524.22546
1981-06-13,332.5022
1981-06-14,242.8042
1981-06-15,645.9939
1981-06-16,789.8
1981-06-17,200.38098
1981-06-18,135.70247
1981-06-19,157.53212
1981-06-20,173.92725
1981-06-21,157.68788
1981-06-22,149.40042
1981-06-23,125.21083
1981-06-24,150.54515
1981-06-25,152.70406
1981-06-26,94.42806
1981-06-27,109.083244
1981-06-28,121.506004
1981-06-29,109.34218
1981-06-30,120.11169
1981-07-01,111.241714
1981-07-02,86.55223
1981-07-03,105.826546
1981-07-04,132.74426
1981-07-05,147.69868
1981-07-06,151.45558
1981-07-07,103.53169
1981-07-08,136.41139
1981-07-09,175.73842
1981-07-10,162.83746
1981-07-11,146.8356
1981-07-12,170.30644
1981-07-13,181.28113
1981-07-14,119.38129
1981-07-15,107.40587
1981-07-16,95.4426
1981-07-17,86.458565
1981-07-18,96.950874
1981-07-19,136.14748
1981-07-20,125.615105
1981-07-21,93.519104
1981-07-22,67.636856
1981-07-23,64.92639
1981-07-24,62.690414
1981-07-25,60.28653
1981-07-26,57.956554
1981-07-27,55.31718
1981-07-28,52.739826
1981-07-29,51.877155
1981-07-30,55.67423
1981-07-31,62.084366
1981-08-01,80.97331
1981-08-02,77.356346
1981-08-03,54.43202
1981-08-04,52.978794
1981-08-05,67.634384
1981-08-06,66.776085
1981-08-07,39.859272
1981-08-08,45.54393
1981-08-09,39.807323
1981-08-10,37.29112
1981-08-11,36.41766
1981-08-12,35.96019
1981-08-13,34.039055
1981-08-14,56.827755
1981-08-15,51.163483
1981-08-16,44.148087
1981-08-17,43.204247
1981-08-18,37.590622
1981-08-19,55.89808
1981-08-20,188.38585
1981-08-21,177.5384
1981-08-22,40.036476
1981-08-23,32.43015
1981-08-24,31.766687
1981-08-25,46.515106
1981-08-26,84.2198
1981-08-27,66.62608
1981-08-28,37.513866
1981-08-29,38.663475
1981-08-30,44.21121
1981-08-31,44.391846
1981-09-01,43.24791
1981-09-02,47.343456
1981-09-03,46.2396
1981-09-04,35.393158
1981-09-05,58.149292
1981-09-06,68.09556
1981-09-07,60.96321
1981-09-08,157.96872
1981-09-09,176.22714
1981-09-10,64.28522
1981-09-11,64.62842
1981-09-12,86.83641
1981-09-13,106.93075
1981-09-14,66.96392
1981-09-15,55.303394
1981-09-16,62.519493
1981-09-17,74.16587
1981-09-18,72.44519
1981-09-19,66.75081
1981-09-20,91.41172
1981-09-21,94.21478
1981-09-22,90.64215
1981-09-23,96.11771
1981-09-24,91.91512
1981-09-25,148.1502
1981-09-26,177.47507
1981-09-27,88.209305
1981-09-28,69.10707
1981-09-29,62.54811
1981-09-30,54.103153
1981-10-01,100.47915
1981-10-02,116.24497
1981-10-03,60.30415
1981-10-04,53.31351
1981-10-05,50.97016
1981-10-06,45.91198
1981-10-07,44.664635
1981-10-08,80.83946
1981-10-09,61.02236
1981-10-10,85.317215
1981-10-11,94.28554
1981-10-12,46.99406
1981-10-13,43.964607
1981-10-14,66.01103
1981-10-15,85.66391
1981-10-16,70.537506
1981-10-17,66.293884
1981-10-18,106.95529
1981-10-19,94.68132
1981-10-20,41.05941
1981-10-21,39.284195
1981-10-22,43.888664
1981-10-23,42.980637
1981-10-24,82.76599
1981-10-25,100.13666
1981-10-26,68.827835
1981-10-27,62.561287
1981-10-28,54.820454
1981-10-29,41.664047
1981-10-30,57.12861
1981-10-31,74.26904
1981-11-01,48.535492
1981-11-02,45.207973
1981-11-03,34.22731
1981-11-04,36.22396
1981-11-05,84.5397
1981-11-06,94.73748
1981-11-07,42.91997
1981-11-08,31.77784
1981-11-09,33.414642
1981-11-10,33.86989
1981-11-11,35.445267
1981-11-12,39.525154
1981-11-13,37.11011
1981-11-14,30.202662
1981-11-15,36.22986
1981-11-16,42.842407
1981-11-17,61.263924
1981-11-18,60.754314
1981-11-19,46.748318
1981-11-20,47.30999
1981-11-21,69.74602
1981-11-22,83.31334
1981-11-23,68.68193
1981-11-24,45.46002
1981-11-25,60.680195
1981-11-26,87.99832
1981-11-27,58.168434
1981-11-28,76.21073
1981-11-29,66.01901
1981-11-30,48.538284
1981-12-01,48.267094
1981-12-02,39.86845
1981-12-03,44.511105
1981-12-04,50.52915
1981-12-05,41.307396
1981-12-06,37.412838
1981-12-07,44.509144
1981-12-08,88.99499
1981-12-09,114.41225
1981-12-10,77.881096
1981-12-11,47.433456
1981-12-12,56.646698
1981-12-13,53.22878
1981-12-14,73.60774
1981-12-15,59.615597
1981-12-16,42.179142
1981-12-17,42.79837
1981-12-18,43.08727
1981-12-19,53.234962
1981-12-20,86.64303
1981-12-21,94.82409
1981-12-22,66.97926
1981-12-23,56.783962
1981-12-24,67.40354
1981-12-25,98.26334
1981-12-26,185.30293
1981-12-27,142.8743
1981-12-28,69.1088
1981-12-29,53.80451
1981-12-30,54.213303
1981-12-31,50.092297
1982-01-01,48.323685
1982-01-02,47.441715
1982-01-03,56.429764
1982-01-04,56.989582
1982-01-05,72.11392
1982-01-06,79.30882
1982-01-07,45.00365
1982-01-08,43.25604
1982-01-09,42.538486
1982-01-10,41.58638
1982-01-11,42.53284
1982-01-12,60.19292
1982-01-13,78.66087
1982-01-14,85.58119
1982-01-15,64.49736
1982-01-16,51.556904
1982-01-17,42.88675
1982-01-18,36.891296
1982-01-19,35.59005
1982-01-20,34.801933
1982-01-21,34.143585
1982-01-22,33.553143
1982-01-23,32.65782
1982-01-24,31.562017
1982-01-25,30.617516
1982-01-26,29.7587
1982-01-27,28.910309
1982-01-28,28.29254
1982-01-29,28.650112
1982-01-30,32.64681
1982-01-31,46.157917
1982-02-01,48.76007
1982-02-02,58.97744
1982-02-03,40.272022
1982-02-04,86.419
1982-02-05,111.017746
1982-02-06,63.111534
1982-02-07,75.530045
1982-02-08,46.911194
1982-02-09,28.415977
1982-02-10,48.83183
1982-02-11,63.218033
1982-02-12,64.677505
1982-02-13,99.415726
1982-02-14,66.67469
1982-02-15,69.65792
1982-02-16,49.196445
1982-02-17,26.121197
1982-02-18,26.293722
1982-02-19,49.24313
1982-02-20,88.98691
1982-02-21,93.80962
1982-02-22,40.51289
1982-02-23,37.450954
1982-02-24,52.214054
1982-02-25,42.34897
1982-02-26,38.14411
1982-02-27,40.02346
1982-02-28,43.29228
1982-03-01,50.198917
1982-03-02,45.40535
1982-03-03,49.28618
1982-03-04,26.429785
1982-03-05,28.09029
1982-03-06,32.02024
1982-03-07,26.914534
1982-03-08,26.028471
1982-03-09,25.11239
