,RP_2,RP_5,RP_10,RP_25,RP_50,RP_100
9002899,16.0,4.0,0.0,0.0,0.0,0.0
9003411,51.0,0.0,0.0,1.0,0.0,4.0
9003405,26.0,1.0,3.0,0.0,0.0,1.0
9003394,41.0,1.0,0.0,2.0,0.0,1.0
9003382,47.0,4.0,2.0,1.0,1.0,1.0
9003395,41.0,3.0,0.0,0.0,1.0,3.0
9003383,20.0,4.0,1.0,2.0,0.0,3.0
9003568,33.0,4.0,2.0,1.0,0.0,0.0
9003299,63.0,12.0,4.0,3.0,1.0,7.0
9003335,21.0,4.0,3.0,1.0,0.0,0.0
9003283,18.0,5.0,0.0,0.0,0.0,0.0
9003202,51.0,2.0,2.0,1.0,1.0,2.0
9003343,18.0,3.0,2.0,1.0,1.0,2.0
9003336,17.0,2.0,2.0,1.0,0.0,3.0
9003330,48.0,3.0,2.0,0.0,1.0,3.0
9003373,16.0,1.0,0.0,1.0,0.0,3.0
9003337,25.0,2.0,1.0,2.0,1.0,2.0
9003379,40.0,1.0,1.0,1.0,1.0,1.0
9003421,29.0,3.0,1.0,0.0,0.0,0.0
9003509,28.0,4.0,1.0,1.0,0.0,0.0
9003436,17.0,4.0,0.0,0.0,0.0,0.0
9003466,9.0,5.0,1.0,0.0,0.0,0.0
9003403,56.0,8.0,4.0,0.0,0.0,4.0
9003401,18.0,4.0,0.0,0.0,0.0,0.0
9003014,55.0,2.0,2.0,0.0,0.0,0.0
9003496,33.0,5.0,5.0,1.0,1.0,0.0
9003559,48.0,11.0,5.0,3.0,1.0,1.0
9003631,13.0,0.0,0.0,0.0,0.0,0.0
9003342,24.0,2.0,0.0,0.0,0.0,0.0
9003396,25.0,9.0,7.0,3.0,1.0,1.0
9003459,64.0,12.0,9.0,4.0,3.0,1.0
9003448,10.0,7.0,2.0,1.0,1.0,0.0
9003512,14.0,6.0,3.0,0.0,1.0,1.0
9003460,67.0,18.0,9.0,1.0,2.0,8.0
9003477,46.0,5.0,10.0,2.0,1.0,0.0
9003766,5.0,2.0,4.0,2.0,0.0,0.0
9003690,21.0,3.0,4.0,0.0,2.0,0.0
9003649,8.0,3.0,4.0,1.0,2.0,3.0
9003740,9.0,0.0,0.0,0.0,0.0,0.0
9003630,36.0,1.0,0.0,0.0,2.0,3.0
9003800,10.0,0.0,0.0,0.0,0.0,0.0
9003724,52.0,2.0,3.0,0.0,0.0,2.0
9003620,41.0,8.0,2.0,0.0,0.0,3.0
9003684,30.0,0.0,1.0,2.0,0.0,1.0
9002991,63.0,6.0,1.0,0.0,0.0,2.0
9002840,70.0,4.0,2.0,0.0,1.0,1.0
9002811,58.0,3.0,1.0,0.0,0.0,2.0
9002809,38.0,3.0,0.0,1.0,0.0,1.0
9002436,17.0,2.0,2.0,0.0,0.0,0.0
9002291,41.0,1.0,1.0,1.0,0.0,0.0
9002242,33.0,0.0,0.0,1.0,0.0,0.0
9002498,19.0,4.0,2.0,1.0,1.0,0.0
9002527,22.0,4.0,0.0,0.0,0.0,0.0
9002528,55.0,3.0,1.0,0.0,0.0,3.0
9002618,30.0,2.0,1.0,0.0,0.0,0.0
9002617,29.0,2.0,0.0,0.0,0.0,0.0
9002686,32.0,2.0,0.0,0.0,0.0,0.0
9002459,31.0,3.0,1.0,0.0,0.0,0.0
9002506,48.0,3.0,1.0,0.0,0.0,0.0
9002582,30.0,3.0,2.0,1.0,2.0,0.0
9002547,28.0,4.0,1.0,2.0,2.0,0.0
9002513,21.0,4.0,3.0,2.0,1.0,0.0
9002511,29.0,8.0,4.0,1.0,0.0,0.0
9002773,57.0,5.0,0.0,3.0,0.0,1.0
9002826,31.0,2.0,0.0,0.0,0.0,0.0
9002659,35.0,5.0,0.0,2.0,1.0,5.0
9002698,29.0,6.0,0.0,0.0,0.0,1.0
9003802,51.0,9.0,6.0,1.0,2.0,3.0
9003763,37.0,6.0,5.0,2.0,0.0,7.0
9003948,11.0,0.0,0.0,0.0,0.0,0.0
9003881,56.0,11.0,6.0,1.0,0.0,4.0
9003876,11.0,0.0,0.0,0.0,0.0,0.0
9002192,31.0,0.0,0.0,1.0,0.0,1.0
9002377,33.0,2.0,1.0,0.0,0.0,1.0
9002219,18.0,1.0,1.0,0.0,0.0,0.0
9002237,15.0,2.0,2.0,0.0,0.0,0.0
9002204,13.0,4.0,1.0,0.0,0.0,0.0
9002217,10.0,2.0,0.0,0.0,0.0,0.0
9002188,41.0,0.0,0.0,0.0,0.0,3.0
9002218,15.0,2.0,0.0,0.0,0.0,0.0
9002391,13.0,4.0,1.0,0.0,0.0,0.0
9002398,40.0,1.0,0.0,1.0,0.0,1.0
9002200,23.0,0.0,0.0,1.0,0.0,0.0
9002181,10.0,4.0,1.0,0.0,0.0,0.0
9002104,108.0,3.0,1.0,0.0,0.0,1.0
9002098,41.0,2.0,0.0,0.0,1.0,0.0
9002093,10.0,4.0,1.0,0.0,0.0,0.0
9002357,65.0,8.0,1.0,2.0,0.0,9.0
9002742,13.0,1.0,1.0,0.0,0.0,1.0
9002801,31.0,1.0,0.0,1.0,0.0,1.0
9002815,41.0,1.0,0.0,1.0,0.0,1.0
9004976,7.0,3.0,1.0,0.0,0.0,0.0
9005123,4.0,2.0,1.0,0.0,0.0,0.0
9003997,87.0,5.0,1.0,2.0,1.0,2.0
9003998,9.0,0.0,0.0,0.0,0.0,0.0
9004053,11.0,0.0,0.0,0.0,0.0,0.0
9004919,2.0,1.0,0.0,0.0,0.0,0.0
9004412,21.0,3.0,0.0,0.0,0.0,0.0
9004173,69.0,2.0,1.0,0.0,1.0,0.0
9004167,0.0,0.0,0.0,0.0,0.0,0.0
9003999,0.0,0.0,0.0,0.0,0.0,0.0
9003994,55.0,5.0,1.0,1.0,0.0,0.0
9003930,82.0,2.0,2.0,0.0,0.0,0.0
9004056,8.0,0.0,0.0,0.0,0.0,0.0
9004028,2.0,0.0,0.0,0.0,0.0,0.0
9003986,0.0,0.0,0.0,0.0,0.0,0.0
9004580,1.0,0.0,0.0,0.0,0.0,0.0
9004073,64.0,5.0,0.0,2.0,0.0,4.0
9003919,44.0,2.0,1.0,0.0,1.0,0.0
9003408,64.0,6.0,2.0,2.0,0.0,1.0
9003476,14.0,1.0,1.0,2.0,1.0,1.0
9003532,18.0,0.0,1.0,2.0,0.0,1.0
9003528,28.0,0.0,1.0,0.0,2.0,2.0
9003458,18.0,1.0,1.0,1.0,0.0,3.0
9003374,25.0,1.0,3.0,2.0,2.0,0.0
9003375,23.0,4.0,4.0,0.0,0.0,0.0
9003624,21.0,4.0,1.0,0.0,0.0,1.0
9003339,73.0,12.0,2.0,1.0,1.0,9.0
9003340,15.0,2.0,3.0,1.0,1.0,0.0
9003331,17.0,4.0,0.0,1.0,1.0,0.0
9003246,29.0,5.0,3.0,3.0,0.0,0.0
9003409,10.0,2.0,3.0,1.0,1.0,0.0
9003442,62.0,6.0,3.0,0.0,0.0,1.0
9002356,71.0,1.0,2.0,1.0,2.0,7.0
9002696,21.0,0.0,1.0,0.0,0.0,1.0
9002643,21.0,0.0,1.0,0.0,0.0,2.0
9002624,10.0,0.0,2.0,0.0,0.0,1.0
9002538,49.0,6.0,0.0,1.0,1.0,10.0
9002515,14.0,0.0,1.0,1.0,0.0,1.0
9002178,74.0,1.0,1.0,0.0,0.0,2.0
9002179,15.0,0.0,0.0,1.0,0.0,1.0
9003126,33.0,1.0,0.0,0.0,0.0,0.0
9002981,77.0,1.0,3.0,0.0,0.0,0.0
9002982,78.0,2.0,2.0,0.0,0.0,0.0
9002874,16.0,0.0,0.0,0.0,0.0,0.0
9002858,7.0,0.0,0.0,0.0,0.0,0.0
9002690,7.0,0.0,0.0,0.0,0.0,0.0
9002452,8.0,1.0,0.0,0.0,0.0,0.0
9002072,69.0,2.0,1.0,0.0,1.0,3.0
9002048,10.0,4.0,1.0,0.0,0.0,0.0
9002831,25.0,2.0,4.0,1.0,0.0,1.0
9003013,44.0,2.0,4.0,0.0,0.0,1.0
9002916,50.0,2.0,3.0,1.0,1.0,1.0
9002864,66.0,4.0,2.0,2.0,0.0,1.0
9004521,75.0,5.0,3.0,2.0,0.0,0.0
9004469,48.0,1.0,3.0,1.0,0.0,0.0
9004284,50.0,5.0,4.0,1.0,0.0,0.0
9004233,45.0,5.0,1.0,1.0,6.0,0.0
9004533,62.0,3.0,1.0,2.0,1.0,0.0
9002722,13.0,4.0,1.0,0.0,0.0,0.0
9002482,62.0,2.0,5.0,5.0,0.0,2.0
9003723,21.0,5.0,0.0,0.0,0.0,0.0
9003747,23.0,2.0,1.0,2.0,2.0,1.0
9003544,26.0,0.0,1.0,1.0,0.0,2.0
9003542,17.0,4.0,0.0,0.0,0.0,0.0
9003601,79.0,4.0,1.0,1.0,0.0,2.0
9003880,33.0,3.0,0.0,2.0,3.0,3.0
9011651,0.0,0.0,0.0,0.0,0.0,0.0
9011135,0.0,0.0,0.0,0.0,0.0,0.0
9011829,0.0,0.0,0.0,0.0,0.0,0.0
9010891,2.0,1.0,0.0,0.0,0.0,0.0
9010590,2.0,1.0,0.0,0.0,0.0,0.0
9010351,22.0,8.0,1.0,1.0,0.0,1.0
9010273,0.0,0.0,0.0,0.0,0.0,0.0
9012534,25.0,4.0,2.0,2.0,3.0,4.0
9012656,28.0,1.0,1.0,0.0,0.0,0.0
9012866,30.0,5.0,8.0,4.0,0.0,6.0
9010767,0.0,0.0,0.0,0.0,0.0,0.0
9010225,30.0,4.0,1.0,0.0,2.0,0.0
9008684,64.0,5.0,9.0,3.0,1.0,4.0
9008775,59.0,4.0,4.0,2.0,1.0,12.0
9008960,9.0,3.0,3.0,0.0,0.0,0.0
9009521,13.0,7.0,2.0,1.0,0.0,0.0
9009482,31.0,10.0,15.0,3.0,2.0,2.0
9009362,59.0,9.0,7.0,4.0,4.0,7.0
9009497,10.0,3.0,2.0,0.0,0.0,0.0
9011439,24.0,5.0,1.0,1.0,0.0,1.0
9010346,24.0,1.0,2.0,0.0,0.0,2.0
9010345,28.0,1.0,1.0,1.0,0.0,0.0
9011164,66.0,6.0,2.0,3.0,1.0,6.0
9009731,64.0,1.0,0.0,1.0,0.0,2.0
9009924,33.0,3.0,3.0,2.0,2.0,3.0
9009837,6.0,0.0,0.0,0.0,0.0,0.0
9010484,21.0,5.0,3.0,2.0,0.0,1.0
9010485,24.0,0.0,2.0,0.0,0.0,0.0
9011163,21.0,1.0,1.0,0.0,0.0,0.0
9009365,32.0,8.0,7.0,4.0,6.0,11.0
9009291,36.0,5.0,0.0,2.0,2.0,17.0
9009290,39.0,8.0,10.0,7.0,5.0,17.0
9010635,0.0,0.0,0.0,0.0,0.0,0.0
9011210,76.0,12.0,4.0,3.0,2.0,8.0
9011180,52.0,7.0,8.0,5.0,5.0,3.0
9011307,42.0,9.0,10.0,3.0,2.0,2.0
9011440,58.0,7.0,4.0,4.0,2.0,8.0
9011640,58.0,13.0,5.0,3.0,1.0,8.0
9009063,33.0,0.0,2.0,1.0,0.0,0.0
9011798,0.0,0.0,0.0,0.0,0.0,0.0
9011804,31.0,12.0,4.0,1.0,1.0,8.0
9011755,59.0,20.0,7.0,5.0,2.0,15.0
9011709,23.0,2.0,2.0,0.0,0.0,5.0
9011472,108.0,6.0,4.0,2.0,0.0,3.0
9010463,40.0,5.0,3.0,3.0,3.0,7.0
9010526,42.0,5.0,4.0,5.0,1.0,6.0
9010638,33.0,7.0,4.0,2.0,4.0,7.0
9010684,50.0,3.0,9.0,8.0,8.0,12.0
9010849,26.0,5.0,1.0,0.0,1.0,30.0
9010847,10.0,2.0,13.0,3.0,4.0,4.0
9010062,17.0,1.0,2.0,1.0,0.0,2.0
9010373,82.0,17.0,7.0,1.0,4.0,6.0
9010334,74.0,14.0,7.0,2.0,2.0,6.0
9010333,77.0,17.0,13.0,1.0,1.0,8.0
9010454,25.0,6.0,1.0,1.0,2.0,3.0
9010455,79.0,14.0,9.0,5.0,3.0,20.0
9010817,14.0,9.0,4.0,4.0,4.0,7.0
9011652,74.0,12.0,12.0,4.0,2.0,12.0
9011767,4.0,1.0,0.0,0.0,0.0,0.0
9008997,48.0,7.0,4.0,3.0,4.0,10.0
9009213,54.0,2.0,1.0,0.0,0.0,1.0
9009229,10.0,1.0,0.0,0.0,0.0,0.0
9009661,39.0,6.0,2.0,3.0,0.0,4.0
9010052,2.0,1.0,0.0,0.0,0.0,0.0
9009479,1.0,1.0,1.0,0.0,0.0,0.0
9009805,1.0,2.0,0.0,0.0,0.0,0.0
9009269,3.0,0.0,1.0,0.0,0.0,0.0
9010294,33.0,1.0,2.0,1.0,0.0,0.0
9010251,16.0,5.0,3.0,0.0,0.0,3.0
9011017,3.0,1.0,0.0,0.0,0.0,0.0
9011914,32.0,2.0,2.0,3.0,0.0,2.0
9011915,31.0,6.0,4.0,4.0,4.0,3.0
9011988,25.0,2.0,2.0,1.0,1.0,2.0
9011900,48.0,8.0,5.0,0.0,1.0,7.0
9012202,36.0,8.0,4.0,2.0,0.0,2.0
9011994,15.0,4.0,0.0,0.0,0.0,2.0
9010826,0.0,0.0,0.0,0.0,0.0,0.0
9011010,0.0,0.0,0.0,0.0,0.0,0.0
9011101,0.0,0.0,0.0,0.0,0.0,0.0
9011018,39.0,10.0,8.0,3.0,2.0,9.0
9010409,17.0,2.0,2.0,2.0,1.0,1.0
9010846,7.0,2.0,2.0,1.0,0.0,2.0
9010474,3.0,2.0,0.0,3.0,0.0,0.0
9010416,19.0,1.0,3.0,1.0,1.0,0.0
9010968,7.0,1.0,1.0,0.0,3.0,23.0
9010768,0.0,0.0,0.0,0.0,0.0,0.0
9009369,14.0,13.0,10.0,2.0,8.0,0.0
9009627,16.0,5.0,6.0,4.0,3.0,3.0
9009696,13.0,4.0,7.0,1.0,5.0,1.0
9010090,37.0,7.0,5.0,2.0,1.0,4.0
9009950,71.0,9.0,7.0,8.0,5.0,12.0
9009342,44.0,2.0,0.0,0.0,0.0,2.0
9009186,53.0,4.0,10.0,3.0,2.0,5.0
9009941,68.0,9.0,3.0,3.0,0.0,8.0
9010634,28.0,2.0,1.0,0.0,0.0,0.0
9010027,68.0,18.0,6.0,2.0,3.0,10.0
9009959,69.0,5.0,6.0,2.0,1.0,7.0
9011175,48.0,7.0,6.0,2.0,1.0,11.0
9011355,63.0,10.0,7.0,1.0,9.0,18.0
9011357,45.0,14.0,9.0,3.0,4.0,8.0
9011377,49.0,10.0,8.0,3.0,1.0,9.0
9011358,48.0,11.0,7.0,4.0,3.0,9.0
9011169,55.0,9.0,8.0,4.0,1.0,17.0
9011286,40.0,4.0,5.0,2.0,1.0,23.0
9011274,56.0,8.0,2.0,3.0,0.0,21.0
9011414,45.0,10.0,6.0,5.0,2.0,11.0
9011351,38.0,10.0,6.0,5.0,3.0,10.0
9011668,58.0,15.0,8.0,2.0,3.0,7.0
9011692,62.0,10.0,8.0,5.0,0.0,7.0
9011739,20.0,5.0,6.0,2.0,4.0,5.0
9010836,2.0,0.0,0.0,0.0,0.0,0.0
9010837,21.0,5.0,0.0,2.0,0.0,0.0
9010831,4.0,0.0,0.0,0.0,0.0,2.0
9010827,22.0,1.0,1.0,0.0,0.0,0.0
9009838,7.0,0.0,0.0,0.0,0.0,0.0
9011932,0.0,0.0,0.0,0.0,0.0,0.0
9011819,0.0,0.0,0.0,0.0,0.0,0.0
9009802,7.0,0.0,0.0,0.0,0.0,0.0
9009906,28.0,12.0,7.0,4.0,3.0,5.0
9012204,0.0,0.0,0.0,0.0,0.0,0.0
9012486,6.0,0.0,0.0,0.0,0.0,0.0
9009621,30.0,2.0,4.0,3.0,8.0,10.0
9009611,34.0,5.0,2.0,12.0,2.0,8.0
9009558,13.0,2.0,9.0,4.0,5.0,1.0
9009042,35.0,4.0,10.0,15.0,9.0,16.0
9009079,29.0,14.0,16.0,12.0,7.0,13.0
9009102,47.0,8.0,5.0,5.0,12.0,23.0
9009163,44.0,19.0,14.0,4.0,3.0,7.0
9011901,40.0,5.0,2.0,3.0,0.0,6.0
9010889,54.0,9.0,7.0,3.0,1.0,20.0
9008289,1.0,2.0,1.0,0.0,0.0,0.0
9008309,1.0,2.0,1.0,0.0,0.0,0.0
9008645,11.0,3.0,0.0,3.0,2.0,0.0
9008990,98.0,28.0,8.0,5.0,1.0,28.0
9008343,23.0,5.0,4.0,1.0,0.0,14.0
9008750,1.0,2.0,1.0,0.0,0.0,0.0
9008784,2.0,1.0,1.0,0.0,0.0,0.0
9010825,0.0,0.0,0.0,0.0,0.0,0.0
9011605,48.0,3.0,4.0,5.0,2.0,6.0
9011280,0.0,0.0,0.0,0.0,0.0,0.0
9011162,6.0,0.0,0.0,0.0,0.0,0.0
9011822,0.0,0.0,0.0,0.0,0.0,0.0
9011821,0.0,0.0,0.0,0.0,0.0,0.0
9011716,0.0,0.0,0.0,0.0,0.0,0.0
9012129,0.0,0.0,0.0,0.0,0.0,0.0
9009262,59.0,24.0,9.0,3.0,6.0,1.0
9010110,2.0,1.0,0.0,0.0,0.0,0.0
9010134,0.0,1.0,0.0,0.0,0.0,0.0
9010186,21.0,2.0,0.0,1.0,1.0,1.0
9011103,48.0,17.0,7.0,2.0,2.0,7.0
9011432,22.0,9.0,3.0,7.0,2.0,9.0
9008894,23.0,7.0,1.0,0.0,0.0,0.0
9011057,17.0,5.0,3.0,0.0,0.0,0.0
9010884,18.0,7.0,0.0,3.0,0.0,0.0
9010885,43.0,8.0,5.0,2.0,1.0,12.0
9010652,16.0,2.0,0.0,1.0,0.0,2.0
9009832,30.0,3.0,2.0,0.0,1.0,3.0
9008859,37.0,4.0,10.0,5.0,2.0,8.0
9008869,19.0,1.0,1.0,0.0,1.0,1.0
9010224,23.0,11.0,0.0,0.0,0.0,0.0
9011782,0.0,0.0,0.0,0.0,0.0,0.0
9009788,87.0,16.0,6.0,1.0,2.0,3.0
9011293,0.0,0.0,0.0,0.0,0.0,0.0
9010120,23.0,3.0,1.0,1.0,1.0,0.0
9010462,68.0,5.0,3.0,2.0,1.0,18.0
9010413,63.0,4.0,4.0,2.0,0.0,18.0
9010536,45.0,8.0,6.0,2.0,3.0,8.0
9010637,32.0,9.0,5.0,3.0,4.0,5.0
9010582,73.0,9.0,6.0,2.0,0.0,14.0
9010583,41.0,7.0,3.0,3.0,3.0,7.0
9010636,39.0,10.0,3.0,3.0,0.0,6.0
9011230,57.0,8.0,3.0,4.0,2.0,4.0
9011283,71.0,9.0,2.0,4.0,2.0,8.0
9009377,2.0,0.0,0.0,0.0,0.0,0.0
9009238,4.0,0.0,0.0,0.0,0.0,0.0
9009501,21.0,7.0,10.0,6.0,8.0,2.0
9009500,13.0,5.0,6.0,0.0,1.0,0.0
9009688,12.0,8.0,4.0,3.0,1.0,0.0
9009552,23.0,3.0,1.0,0.0,1.0,1.0
9009516,12.0,6.0,6.0,1.0,1.0,0.0
9009811,11.0,5.0,5.0,8.0,6.0,0.0
9009999,0.0,0.0,0.0,0.0,0.0,0.0
9010036,4.0,0.0,0.0,0.0,0.0,0.0
9011316,0.0,0.0,0.0,0.0,0.0,0.0
9011268,0.0,0.0,0.0,0.0,0.0,0.0
9011270,0.0,0.0,0.0,0.0,0.0,0.0
9009036,47.0,6.0,2.0,2.0,0.0,1.0
9008221,8.0,3.0,0.0,3.0,2.0,0.0
9008333,50.0,6.0,5.0,2.0,1.0,15.0
9008173,69.0,12.0,4.0,1.0,2.0,5.0
9008620,63.0,7.0,2.0,2.0,1.0,2.0
9008711,53.0,8.0,6.0,1.0,1.0,1.0
9008806,64.0,4.0,7.0,3.0,1.0,10.0
9008682,54.0,7.0,2.0,2.0,1.0,11.0
9009993,20.0,0.0,0.0,0.0,0.0,0.0
9015183,4.0,0.0,0.0,0.0,0.0,0.0
9015204,61.0,14.0,5.0,3.0,2.0,1.0
9015203,7.0,1.0,0.0,0.0,0.0,0.0
9015284,6.0,1.0,0.0,0.0,0.0,0.0
9015356,50.0,7.0,4.0,2.0,0.0,0.0
9015505,13.0,3.0,1.0,1.0,0.0,0.0
9014734,49.0,6.0,5.0,1.0,1.0,1.0
9014392,71.0,5.0,4.0,1.0,1.0,0.0
9015168,8.0,1.0,0.0,0.0,0.0,0.0
9018725,22.0,2.0,3.0,1.0,1.0,0.0
9017057,24.0,2.0,0.0,1.0,0.0,0.0
9016886,24.0,2.0,1.0,0.0,0.0,0.0
9017021,25.0,2.0,1.0,0.0,0.0,0.0
9016968,8.0,3.0,1.0,2.0,1.0,1.0
9017296,28.0,2.0,1.0,1.0,0.0,0.0
9017116,20.0,3.0,0.0,1.0,3.0,1.0
9017341,44.0,7.0,2.0,0.0,1.0,1.0
9014638,32.0,5.0,9.0,1.0,2.0,10.0
9014991,20.0,7.0,4.0,0.0,1.0,1.0
9014347,9.0,0.0,0.0,0.0,0.0,0.0
9014356,73.0,6.0,3.0,0.0,0.0,0.0
9014018,87.0,12.0,3.0,0.0,0.0,0.0
9014068,59.0,8.0,4.0,1.0,0.0,0.0
9014311,51.0,4.0,0.0,0.0,0.0,0.0
9016302,20.0,1.0,2.0,1.0,0.0,1.0
9016589,0.0,0.0,0.0,0.0,0.0,0.0
9017664,38.0,5.0,2.0,0.0,1.0,1.0
9017549,10.0,2.0,0.0,0.0,0.0,0.0
9014924,8.0,0.0,0.0,0.0,0.0,0.0
9014693,60.0,14.0,7.0,3.0,1.0,9.0
9014890,0.0,0.0,0.0,0.0,0.0,0.0
9015928,22.0,2.0,3.0,0.0,0.0,0.0
9015983,25.0,4.0,0.0,0.0,0.0,0.0
9015823,2.0,0.0,0.0,0.0,0.0,0.0
9016291,1.0,0.0,0.0,0.0,0.0,0.0
9013937,12.0,3.0,1.0,0.0,0.0,0.0
9013995,3.0,0.0,1.0,0.0,0.0,0.0
9014239,31.0,2.0,1.0,0.0,0.0,0.0
9014254,23.0,0.0,2.0,0.0,0.0,0.0
9014271,41.0,4.0,2.0,2.0,0.0,0.0
9014544,21.0,0.0,0.0,0.0,0.0,0.0
9013542,9.0,5.0,1.0,1.0,1.0,0.0
9013541,19.0,2.0,2.0,0.0,0.0,1.0
9013866,10.0,0.0,0.0,0.0,1.0,0.0
9014399,0.0,0.0,0.0,0.0,0.0,0.0
9017698,28.0,3.0,1.0,1.0,1.0,0.0
9017053,2.0,2.0,0.0,0.0,0.0,0.0
9017240,25.0,3.0,0.0,1.0,0.0,0.0
9017206,15.0,1.0,0.0,0.0,0.0,0.0
9017378,29.0,2.0,0.0,0.0,0.0,0.0
9017207,1.0,0.0,0.0,0.0,0.0,0.0
9017138,26.0,2.0,0.0,1.0,0.0,0.0
9016495,15.0,2.0,1.0,0.0,0.0,0.0
9016885,22.0,1.0,1.0,0.0,0.0,0.0
9016660,2.0,0.0,0.0,0.0,0.0,0.0
9016657,22.0,0.0,1.0,0.0,0.0,0.0
9017599,20.0,8.0,0.0,0.0,0.0,1.0
9017689,13.0,4.0,1.0,0.0,0.0,0.0
9017889,10.0,0.0,0.0,0.0,0.0,0.0
9015797,19.0,2.0,1.0,0.0,0.0,1.0
9015798,14.0,6.0,2.0,0.0,0.0,0.0
9016167,9.0,3.0,1.0,1.0,3.0,3.0
9016128,16.0,2.0,3.0,2.0,1.0,0.0
9016040,13.0,3.0,8.0,2.0,3.0,3.0
9017795,30.0,12.0,10.0,4.0,1.0,21.0
9018085,43.0,25.0,9.0,5.0,2.0,2.0
9018102,50.0,4.0,6.0,1.0,0.0,6.0
9018103,62.0,15.0,6.0,1.0,2.0,1.0
9018124,57.0,21.0,10.0,2.0,2.0,2.0
9017314,79.0,13.0,2.0,1.0,3.0,7.0
9016565,0.0,0.0,0.0,0.0,0.0,0.0
9017127,64.0,10.0,8.0,2.0,2.0,5.0
9017377,20.0,4.0,2.0,2.0,0.0,19.0
9017248,11.0,2.0,4.0,3.0,1.0,8.0
9017041,19.0,9.0,10.0,3.0,2.0,11.0
9016985,34.0,8.0,6.0,2.0,0.0,4.0
9016967,61.0,10.0,5.0,4.0,3.0,10.0
9016875,44.0,8.0,4.0,2.0,0.0,1.0
9016870,49.0,7.0,8.0,2.0,1.0,4.0
9016476,13.0,1.0,0.0,0.0,0.0,0.0
9017785,28.0,6.0,1.0,1.0,1.0,0.0
9017697,67.0,10.0,4.0,2.0,2.0,1.0
9017784,65.0,15.0,14.0,3.0,1.0,8.0
9016569,10.0,1.0,1.0,2.0,0.0,2.0
9016518,50.0,6.0,2.0,1.0,1.0,4.0
9015218,5.0,1.0,1.0,2.0,1.0,5.0
9014995,28.0,2.0,2.0,1.0,0.0,1.0
9015466,0.0,1.0,1.0,0.0,1.0,2.0
9015320,20.0,2.0,0.0,0.0,0.0,2.0
9015299,5.0,1.0,0.0,0.0,0.0,0.0
9015841,6.0,1.0,0.0,0.0,0.0,0.0
9018571,11.0,0.0,0.0,0.0,0.0,0.0
9017345,13.0,1.0,0.0,0.0,0.0,3.0
9017861,36.0,5.0,6.0,4.0,2.0,14.0
9018376,53.0,6.0,7.0,1.0,2.0,0.0
9018340,68.0,18.0,12.0,1.0,1.0,1.0
9018331,44.0,6.0,6.0,2.0,0.0,0.0
9018140,54.0,7.0,1.0,0.0,0.0,1.0
9018086,24.0,5.0,4.0,0.0,0.0,0.0
9018139,17.0,3.0,1.0,0.0,0.0,0.0
9018066,39.0,6.0,3.0,0.0,1.0,1.0
9017908,31.0,6.0,1.0,1.0,1.0,0.0
9017907,44.0,11.0,9.0,3.0,3.0,6.0
9015670,1.0,0.0,0.0,0.0,0.0,0.0
9015592,5.0,1.0,0.0,0.0,0.0,0.0
9017862,35.0,6.0,1.0,1.0,1.0,0.0
9017789,27.0,7.0,10.0,1.0,1.0,16.0
9018373,31.0,5.0,2.0,0.0,1.0,0.0
9018203,99.0,9.0,4.0,1.0,1.0,0.0
9018017,10.0,3.0,7.0,1.0,0.0,18.0
9018010,28.0,7.0,2.0,4.0,6.0,8.0
9017991,42.0,8.0,7.0,7.0,10.0,7.0
9017987,47.0,8.0,7.0,8.0,5.0,6.0
9017990,106.0,12.0,4.0,2.0,1.0,2.0
9017929,55.0,18.0,18.0,4.0,2.0,2.0
9017880,46.0,2.0,2.0,0.0,0.0,1.0
9017884,32.0,3.0,4.0,1.0,3.0,14.0
9017881,35.0,4.0,7.0,2.0,0.0,2.0
9017882,44.0,8.0,10.0,8.0,3.0,2.0
9018026,14.0,3.0,4.0,2.0,2.0,16.0
9017950,63.0,20.0,11.0,0.0,2.0,1.0
9018087,41.0,8.0,6.0,0.0,1.0,0.0
9015224,12.0,6.0,4.0,1.0,1.0,10.0
9015163,26.0,0.0,1.0,2.0,1.0,14.0
9015202,7.0,3.0,4.0,3.0,1.0,14.0
9018146,71.0,14.0,8.0,3.0,1.0,1.0
9018120,17.0,5.0,2.0,0.0,0.0,0.0
9017684,29.0,3.0,1.0,1.0,1.0,0.0
9017677,69.0,10.0,1.0,2.0,0.0,1.0
9016570,11.0,0.0,0.0,0.0,0.0,0.0
9016557,11.0,0.0,0.0,0.0,0.0,0.0
9016523,12.0,0.0,0.0,0.0,0.0,0.0
9016494,1.0,0.0,0.0,0.0,1.0,3.0
9016256,23.0,2.0,7.0,1.0,0.0,0.0
9014914,7.0,0.0,0.0,0.0,0.0,0.0
9016017,21.0,8.0,4.0,2.0,3.0,0.0
9017872,35.0,4.0,3.0,2.0,0.0,1.0
9014637,7.0,0.0,0.0,0.0,0.0,0.0
9014503,9.0,0.0,0.0,0.0,0.0,0.0
9014486,54.0,9.0,5.0,2.0,1.0,10.0
9014276,9.0,0.0,0.0,0.0,0.0,0.0
9014220,18.0,2.0,1.0,1.0,0.0,5.0
9014126,8.0,0.0,0.0,0.0,0.0,0.0
9014572,26.0,4.0,1.0,1.0,2.0,0.0
9014339,9.0,0.0,0.0,0.0,0.0,0.0
9014248,2.0,0.0,0.0,0.0,0.0,0.0
