,RP_2,RP_5,RP_10,RP_25,RP_50,RP_100
9020855,0.0,0.0,0.0,0.0,0.0,1.0
9020874,5.0,2.0,0.0,0.0,0.0,0.0
9020876,10.0,2.0,0.0,0.0,0.0,2.0
9020899,9.0,0.0,0.0,0.0,0.0,0.0
9020907,8.0,0.0,0.0,0.0,0.0,0.0
9020924,0.0,0.0,0.0,0.0,0.0,0.0
9020934,2.0,1.0,0.0,0.0,0.0,0.0
9020941,2.0,0.0,0.0,0.0,0.0,0.0
9020974,16.0,1.0,0.0,0.0,0.0,0.0
9020993,6.0,2.0,0.0,0.0,0.0,0.0
9020995,0.0,0.0,0.0,0.0,0.0,1.0
9020997,0.0,0.0,0.0,0.0,0.0,0.0
9020998,9.0,0.0,1.0,0.0,0.0,0.0
9021002,0.0,0.0,0.0,0.0,0.0,0.0
9021003,1.0,0.0,0.0,0.0,0.0,0.0
9021012,0.0,0.0,1.0,0.0,0.0,3.0
9021015,5.0,2.0,0.0,0.0,0.0,0.0
9021041,0.0,0.0,0.0,0.0,0.0,1.0
9021045,0.0,0.0,0.0,0.0,0.0,1.0
9021049,8.0,0.0,0.0,0.0,0.0,0.0
9021058,10.0,0.0,2.0,0.0,0.0,0.0
9021062,16.0,2.0,0.0,0.0,0.0,0.0
9021064,0.0,0.0,0.0,0.0,0.0,1.0
9021081,1.0,1.0,0.0,0.0,0.0,2.0
9021088,0.0,0.0,0.0,0.0,0.0,0.0
9021152,9.0,2.0,3.0,0.0,0.0,0.0
9021163,0.0,0.0,0.0,0.0,0.0,0.0
9021168,3.0,0.0,0.0,0.0,0.0,0.0
9021173,5.0,1.0,0.0,0.0,0.0,0.0
9021174,6.0,1.0,0.0,0.0,0.0,0.0
9021183,0.0,0.0,0.0,0.0,0.0,1.0
9021184,5.0,0.0,0.0,0.0,0.0,0.0
9021186,2.0,0.0,0.0,1.0,0.0,2.0
9021191,5.0,1.0,2.0,0.0,0.0,0.0
9021212,0.0,0.0,0.0,0.0,0.0,2.0
9021217,7.0,1.0,1.0,0.0,0.0,0.0
9021223,0.0,0.0,0.0,0.0,0.0,0.0
9021236,7.0,0.0,0.0,0.0,0.0,0.0
9021237,0.0,0.0,0.0,0.0,0.0,1.0
9021289,0.0,0.0,0.0,0.0,0.0,1.0
9021326,0.0,0.0,0.0,0.0,0.0,1.0
9021329,0.0,0.0,0.0,0.0,0.0,1.0
9021332,8.0,0.0,0.0,0.0,0.0,0.0
9021342,1.0,0.0,1.0,0.0,0.0,2.0
9021343,9.0,0.0,0.0,0.0,0.0,1.0
9021352,6.0,1.0,0.0,0.0,0.0,0.0
9021365,0.0,0.0,0.0,0.0,0.0,0.0
9021378,8.0,0.0,0.0,0.0,0.0,0.0
9021414,3.0,0.0,0.0,0.0,0.0,0.0
9021459,3.0,0.0,0.0,0.0,0.0,0.0
9021465,0.0,0.0,0.0,0.0,0.0,1.0
9021467,7.0,0.0,0.0,0.0,0.0,0.0
9021468,5.0,0.0,0.0,0.0,0.0,0.0
9021469,3.0,0.0,3.0,0.0,1.0,2.0
9021479,4.0,2.0,0.0,0.0,0.0,0.0
9021481,6.0,0.0,0.0,0.0,0.0,0.0
9021489,5.0,0.0,0.0,0.0,0.0,0.0
9021493,8.0,0.0,3.0,0.0,0.0,0.0
9021496,0.0,0.0,0.0,0.0,0.0,0.0
9021498,0.0,0.0,0.0,0.0,0.0,1.0
9021507,3.0,1.0,1.0,0.0,0.0,3.0
9021511,5.0,1.0,2.0,0.0,0.0,0.0
9021527,7.0,0.0,0.0,0.0,0.0,0.0
9021534,1.0,2.0,0.0,0.0,0.0,0.0
9021582,1.0,0.0,0.0,0.0,0.0,2.0
9021585,5.0,3.0,0.0,0.0,0.0,0.0
9021641,5.0,0.0,0.0,0.0,0.0,0.0
9021642,0.0,0.0,0.0,0.0,0.0,1.0
9021643,0.0,0.0,0.0,0.0,0.0,1.0
9021644,0.0,0.0,0.0,0.0,0.0,1.0
9021681,2.0,1.0,0.0,0.0,0.0,0.0
9021688,12.0,0.0,0.0,0.0,0.0,0.0
9021692,2.0,0.0,0.0,0.0,0.0,0.0
9021696,1.0,0.0,0.0,0.0,0.0,2.0
9021701,1.0,0.0,0.0,0.0,0.0,0.0
9021712,0.0,0.0,0.0,0.0,0.0,0.0
9021713,0.0,1.0,0.0,0.0,0.0,0.0
9021733,8.0,0.0,0.0,0.0,0.0,0.0
9021738,3.0,0.0,0.0,0.0,0.0,0.0
9021769,15.0,1.0,0.0,0.0,0.0,0.0
9021779,9.0,0.0,0.0,0.0,0.0,0.0
9021780,2.0,0.0,0.0,0.0,0.0,0.0
9021783,11.0,0.0,0.0,0.0,0.0,0.0
9021808,18.0,1.0,1.0,1.0,1.0,0.0
9021830,9.0,0.0,0.0,0.0,0.0,0.0
9021843,0.0,0.0,0.0,0.0,0.0,1.0
9021881,7.0,2.0,0.0,0.0,0.0,0.0
9021901,13.0,2.0,0.0,0.0,0.0,0.0
9021902,0.0,0.0,0.0,0.0,0.0,0.0
9021913,0.0,0.0,0.0,0.0,0.0,1.0
9021914,0.0,0.0,0.0,0.0,0.0,1.0
9021926,0.0,0.0,0.0,0.0,0.0,1.0
9021927,0.0,0.0,0.0,0.0,0.0,1.0
9021956,1.0,0.0,0.0,0.0,0.0,0.0
9021963,0.0,0.0,0.0,0.0,0.0,1.0
9021970,0.0,0.0,0.0,0.0,0.0,1.0
9022001,8.0,2.0,0.0,0.0,0.0,0.0
9022006,0.0,0.0,0.0,0.0,0.0,0.0
9022009,6.0,0.0,2.0,0.0,0.0,0.0
9022024,5.0,0.0,0.0,0.0,0.0,0.0
9022030,0.0,0.0,0.0,0.0,0.0,1.0
9022031,0.0,0.0,0.0,0.0,0.0,1.0
9022038,11.0,0.0,3.0,0.0,0.0,0.0
9022041,0.0,0.0,0.0,0.0,0.0,1.0
9022043,13.0,1.0,0.0,0.0,0.0,0.0
9022046,2.0,0.0,0.0,0.0,0.0,0.0
9022047,4.0,0.0,0.0,0.0,0.0,0.0
9022055,15.0,0.0,0.0,0.0,0.0,0.0
9022064,0.0,0.0,0.0,0.0,0.0,0.0
9022068,1.0,0.0,0.0,1.0,0.0,0.0
9022069,0.0,0.0,1.0,0.0,0.0,0.0
9022076,0.0,0.0,0.0,0.0,0.0,0.0
9022078,4.0,0.0,0.0,0.0,0.0,0.0
9022081,1.0,0.0,0.0,0.0,0.0,0.0
9022114,2.0,0.0,0.0,0.0,0.0,0.0
9022128,0.0,0.0,0.0,0.0,0.0,0.0
9022137,0.0,0.0,0.0,0.0,0.0,1.0
9022139,0.0,0.0,0.0,0.0,0.0,1.0
9022167,0.0,0.0,0.0,0.0,0.0,0.0
9022170,3.0,1.0,0.0,0.0,0.0,2.0
9022173,0.0,0.0,0.0,0.0,0.0,1.0
9022185,4.0,1.0,0.0,0.0,0.0,2.0
9022227,0.0,0.0,0.0,0.0,0.0,1.0
9022233,0.0,0.0,0.0,0.0,0.0,1.0
9022258,1.0,0.0,0.0,0.0,0.0,0.0
9022273,0.0,0.0,0.0,0.0,0.0,1.0
9022275,1.0,0.0,0.0,0.0,0.0,0.0
9022281,5.0,0.0,0.0,0.0,0.0,0.0
9022282,1.0,0.0,0.0,0.0,0.0,0.0
9022290,0.0,0.0,0.0,0.0,0.0,0.0
9022298,0.0,0.0,0.0,0.0,0.0,1.0
9022304,0.0,0.0,0.0,0.0,0.0,1.0
9022305,0.0,0.0,0.0,0.0,0.0,1.0
9022306,1.0,0.0,0.0,0.0,0.0,0.0
9022308,0.0,0.0,0.0,0.0,0.0,1.0
9022324,3.0,0.0,0.0,0.0,0.0,0.0
9022327,2.0,0.0,0.0,0.0,0.0,0.0
9022328,0.0,0.0,0.0,0.0,0.0,0.0
9022336,0.0,0.0,0.0,0.0,0.0,0.0
9022366,0.0,2.0,0.0,0.0,0.0,2.0
9022372,21.0,0.0,0.0,0.0,0.0,0.0
9022382,0.0,1.0,1.0,0.0,0.0,2.0
9022383,6.0,2.0,0.0,0.0,0.0,2.0
9022410,5.0,0.0,0.0,0.0,0.0,0.0
9022414,0.0,0.0,0.0,0.0,0.0,1.0
9022426,0.0,0.0,0.0,0.0,0.0,0.0
9022427,4.0,0.0,0.0,0.0,0.0,0.0
9022468,6.0,0.0,0.0,0.0,0.0,0.0
9022469,1.0,0.0,0.0,0.0,0.0,0.0
9022479,5.0,0.0,0.0,0.0,0.0,0.0
9022480,6.0,1.0,0.0,0.0,0.0,3.0
9022510,4.0,0.0,0.0,0.0,0.0,0.0
9022511,1.0,0.0,0.0,0.0,0.0,0.0
9022512,7.0,0.0,0.0,0.0,0.0,0.0
9022517,0.0,0.0,0.0,0.0,0.0,1.0
9022534,24.0,0.0,0.0,0.0,0.0,0.0
9022535,4.0,0.0,0.0,0.0,0.0,0.0
9022551,4.0,0.0,0.0,0.0,0.0,0.0
9022552,9.0,2.0,0.0,0.0,0.0,0.0
9022557,3.0,0.0,0.0,0.0,0.0,0.0
9022565,1.0,0.0,0.0,0.0,0.0,0.0
9022569,2.0,0.0,0.0,0.0,0.0,0.0
9022581,4.0,0.0,0.0,0.0,0.0,0.0
9022593,1.0,0.0,0.0,0.0,0.0,0.0
9022613,4.0,0.0,0.0,0.0,0.0,0.0
9022626,1.0,0.0,0.0,0.0,0.0,0.0
9022665,1.0,0.0,0.0,0.0,0.0,0.0
9022666,9.0,3.0,0.0,0.0,0.0,0.0
9022672,5.0,0.0,2.0,0.0,0.0,0.0
9022675,20.0,0.0,0.0,0.0,0.0,0.0
9022676,7.0,0.0,0.0,0.0,0.0,0.0
9022690,0.0,0.0,0.0,0.0,0.0,2.0
9022694,0.0,0.0,0.0,0.0,0.0,0.0
9022698,5.0,3.0,1.0,0.0,0.0,7.0
9022703,0.0,0.0,0.0,0.0,0.0,0.0
9022710,0.0,0.0,0.0,0.0,0.0,0.0
9022714,10.0,1.0,0.0,0.0,1.0,0.0
9022715,0.0,0.0,0.0,0.0,0.0,1.0
9022716,5.0,0.0,0.0,0.0,0.0,0.0
9022718,0.0,0.0,0.0,0.0,0.0,0.0
9022728,0.0,0.0,0.0,0.0,0.0,0.0
9022730,2.0,0.0,0.0,0.0,0.0,0.0
9022731,23.0,0.0,2.0,0.0,0.0,0.0
9022732,4.0,0.0,0.0,0.0,0.0,0.0
9022733,8.0,0.0,0.0,0.0,0.0,0.0
9022742,7.0,0.0,2.0,1.0,1.0,5.0
9022747,13.0,0.0,0.0,1.0,0.0,0.0
9022755,14.0,1.0,0.0,0.0,0.0,0.0
9022772,0.0,1.0,0.0,0.0,0.0,0.0
9022775,0.0,0.0,0.0,0.0,0.0,0.0
9022776,2.0,0.0,0.0,0.0,0.0,0.0
9022777,24.0,3.0,2.0,0.0,0.0,0.0
9022778,0.0,0.0,0.0,0.0,0.0,0.0
9022787,2.0,0.0,0.0,0.0,0.0,0.0
9022789,4.0,2.0,1.0,1.0,2.0,4.0
9022790,0.0,0.0,0.0,0.0,0.0,0.0
9022791,0.0,0.0,0.0,0.0,0.0,0.0
9022801,7.0,1.0,1.0,0.0,0.0,2.0
9022808,2.0,1.0,1.0,0.0,0.0,5.0
9022809,17.0,2.0,1.0,1.0,0.0,0.0
9022819,0.0,0.0,0.0,0.0,0.0,0.0
9022821,12.0,6.0,5.0,1.0,1.0,0.0
9022832,10.0,0.0,0.0,0.0,0.0,0.0
9022833,0.0,0.0,0.0,0.0,0.0,2.0
9022838,6.0,0.0,0.0,0.0,0.0,0.0
9022843,1.0,0.0,0.0,0.0,0.0,0.0
9022847,0.0,0.0,0.0,0.0,0.0,1.0
9022856,9.0,1.0,1.0,0.0,0.0,2.0
9022859,0.0,0.0,0.0,0.0,0.0,0.0
9022861,0.0,0.0,0.0,0.0,0.0,1.0
9022868,21.0,1.0,0.0,0.0,0.0,0.0
9022869,19.0,6.0,4.0,1.0,0.0,0.0
9022876,6.0,0.0,0.0,0.0,0.0,0.0
9022897,6.0,2.0,0.0,0.0,1.0,2.0
9022900,1.0,0.0,0.0,0.0,0.0,0.0
9022907,1.0,0.0,0.0,0.0,0.0,0.0
9022910,15.0,2.0,1.0,0.0,0.0,0.0
9022926,4.0,0.0,0.0,0.0,0.0,0.0
9022935,3.0,3.0,0.0,0.0,0.0,0.0
9022936,3.0,0.0,0.0,0.0,0.0,0.0
9022937,5.0,0.0,0.0,0.0,0.0,0.0
9022945,0.0,1.0,0.0,0.0,1.0,0.0
9022946,10.0,0.0,1.0,0.0,0.0,0.0
9022951,16.0,0.0,1.0,0.0,0.0,0.0
9022965,10.0,1.0,0.0,0.0,0.0,0.0
9022970,6.0,0.0,0.0,0.0,0.0,0.0
9022977,3.0,1.0,0.0,0.0,0.0,0.0
9022981,1.0,0.0,0.0,0.0,0.0,0.0
9022986,6.0,3.0,0.0,2.0,0.0,0.0
9022991,8.0,0.0,0.0,1.0,0.0,1.0
9023002,1.0,0.0,0.0,0.0,0.0,0.0
9023004,27.0,4.0,2.0,0.0,0.0,0.0
9023017,3.0,0.0,3.0,3.0,1.0,0.0
9023025,24.0,0.0,1.0,0.0,0.0,0.0
9023026,0.0,0.0,0.0,0.0,0.0,0.0
9023037,5.0,0.0,0.0,0.0,0.0,0.0
9023038,15.0,0.0,0.0,0.0,0.0,0.0
9023065,17.0,0.0,1.0,0.0,0.0,0.0
9023068,2.0,0.0,3.0,0.0,0.0,0.0
9023072,10.0,2.0,0.0,0.0,0.0,0.0
9023082,10.0,1.0,0.0,0.0,0.0,1.0
9023083,11.0,0.0,0.0,0.0,0.0,1.0
9023089,9.0,0.0,0.0,0.0,0.0,0.0
9023092,8.0,8.0,0.0,0.0,0.0,0.0
9023095,10.0,0.0,0.0,0.0,0.0,0.0
9023099,0.0,0.0,0.0,0.0,0.0,1.0
9023105,13.0,2.0,3.0,1.0,0.0,2.0
9023111,4.0,0.0,0.0,0.0,0.0,0.0
9023119,1.0,0.0,0.0,0.0,0.0,0.0
9023122,8.0,0.0,0.0,0.0,0.0,0.0
9023123,8.0,1.0,1.0,0.0,0.0,0.0
9023137,8.0,0.0,1.0,0.0,0.0,0.0
9023142,2.0,0.0,0.0,0.0,0.0,0.0
9023143,0.0,0.0,0.0,0.0,0.0,0.0
9023154,2.0,0.0,0.0,0.0,0.0,3.0
9023158,6.0,0.0,0.0,0.0,0.0,0.0
9023165,0.0,1.0,0.0,0.0,0.0,0.0
9023189,7.0,0.0,0.0,0.0,0.0,0.0
9023190,1.0,0.0,0.0,0.0,0.0,0.0
9023210,2.0,0.0,0.0,0.0,0.0,0.0
9023224,5.0,0.0,0.0,0.0,0.0,0.0
9023238,4.0,0.0,1.0,0.0,0.0,0.0
9023249,17.0,0.0,1.0,0.0,0.0,0.0
9023250,7.0,0.0,0.0,0.0,0.0,0.0
9023256,28.0,2.0,0.0,0.0,0.0,0.0
9023270,1.0,0.0,0.0,0.0,0.0,0.0
9023278,33.0,3.0,2.0,0.0,0.0,0.0
9023296,0.0,1.0,0.0,0.0,0.0,0.0
9023304,12.0,0.0,0.0,0.0,0.0,0.0
9023309,28.0,2.0,0.0,0.0,0.0,0.0
9023312,4.0,0.0,0.0,0.0,0.0,0.0
9023320,5.0,0.0,2.0,0.0,0.0,3.0
9023321,7.0,1.0,0.0,0.0,0.0,2.0
9023329,0.0,0.0,0.0,0.0,0.0,0.0
9023345,1.0,0.0,0.0,0.0,0.0,0.0
9023346,1.0,0.0,0.0,0.0,0.0,0.0
9023352,0.0,0.0,0.0,0.0,0.0,0.0
9023370,20.0,4.0,2.0,1.0,0.0,0.0
9023374,6.0,0.0,0.0,0.0,0.0,0.0
9023381,18.0,3.0,1.0,0.0,0.0,0.0
9023387,1.0,0.0,0.0,0.0,0.0,0.0
9023391,0.0,0.0,0.0,0.0,0.0,0.0
9023392,0.0,0.0,0.0,0.0,0.0,0.0
9023394,7.0,0.0,0.0,0.0,0.0,0.0
9023398,0.0,0.0,0.0,0.0,0.0,1.0
9023417,12.0,2.0,0.0,0.0,0.0,0.0
9023422,28.0,0.0,0.0,0.0,0.0,0.0
9023424,0.0,0.0,0.0,0.0,0.0,0.0
9023426,5.0,1.0,0.0,0.0,0.0,0.0
9023441,3.0,2.0,3.0,1.0,0.0,0.0
9023442,4.0,2.0,5.0,0.0,0.0,0.0
9023453,0.0,0.0,1.0,0.0,0.0,0.0
9023462,10.0,0.0,0.0,0.0,0.0,0.0
9023463,7.0,1.0,1.0,0.0,0.0,0.0
9023468,1.0,0.0,0.0,0.0,0.0,0.0
9023470,13.0,2.0,0.0,0.0,0.0,0.0
9023471,3.0,0.0,0.0,0.0,0.0,0.0
9023477,27.0,2.0,1.0,0.0,0.0,2.0
9023481,17.0,4.0,1.0,0.0,0.0,0.0
9023482,10.0,1.0,1.0,0.0,0.0,2.0
9023501,1.0,0.0,0.0,0.0,0.0,0.0
9023507,0.0,0.0,0.0,0.0,0.0,0.0
9023508,0.0,0.0,0.0,0.0,0.0,0.0
9023529,16.0,0.0,1.0,0.0,0.0,0.0
9023530,12.0,0.0,1.0,0.0,0.0,0.0
9023531,0.0,0.0,0.0,0.0,0.0,1.0
9023552,13.0,6.0,1.0,2.0,0.0,3.0
9023553,5.0,0.0,0.0,0.0,1.0,2.0
9023569,17.0,0.0,0.0,0.0,0.0,0.0
9023575,24.0,2.0,0.0,0.0,0.0,0.0
9023580,0.0,0.0,0.0,0.0,0.0,0.0
9023581,3.0,0.0,0.0,0.0,0.0,0.0
9023582,3.0,0.0,1.0,2.0,0.0,0.0
9023588,5.0,1.0,2.0,1.0,0.0,0.0
9023597,0.0,0.0,0.0,0.0,0.0,0.0
9023612,6.0,2.0,3.0,0.0,0.0,0.0
9023615,20.0,3.0,0.0,0.0,0.0,0.0
9023616,26.0,1.0,0.0,0.0,0.0,0.0
9023624,0.0,0.0,0.0,0.0,0.0,1.0
9023625,3.0,0.0,1.0,0.0,1.0,2.0
9023632,20.0,2.0,0.0,0.0,0.0,0.0
9023633,2.0,4.0,0.0,0.0,0.0,0.0
9023634,6.0,3.0,0.0,1.0,0.0,0.0
9023649,2.0,0.0,0.0,0.0,0.0,0.0
9023654,15.0,1.0,0.0,0.0,0.0,0.0
9023659,0.0,0.0,0.0,1.0,0.0,0.0
9023684,8.0,0.0,1.0,0.0,0.0,0.0
9023685,0.0,0.0,0.0,0.0,0.0,0.0
9023686,4.0,0.0,3.0,0.0,0.0,0.0
9023691,0.0,0.0,0.0,0.0,0.0,1.0
9023694,13.0,3.0,0.0,0.0,0.0,0.0
9023709,0.0,0.0,0.0,0.0,0.0,1.0
9023716,8.0,0.0,1.0,0.0,1.0,2.0
9023743,1.0,0.0,0.0,0.0,0.0,3.0
9023746,1.0,0.0,0.0,0.0,0.0,0.0
9023765,0.0,0.0,0.0,0.0,1.0,0.0
9023766,1.0,0.0,0.0,1.0,0.0,0.0
9023769,8.0,1.0,1.0,0.0,0.0,0.0
9023794,0.0,0.0,0.0,0.0,0.0,0.0
9023798,19.0,0.0,0.0,0.0,0.0,0.0
9023799,3.0,0.0,0.0,0.0,0.0,0.0
9023807,0.0,0.0,0.0,0.0,0.0,1.0
9023808,8.0,0.0,0.0,1.0,1.0,2.0
9023812,0.0,0.0,0.0,0.0,0.0,0.0
9023813,5.0,2.0,2.0,0.0,0.0,0.0
9023815,4.0,1.0,0.0,0.0,0.0,0.0
9023816,23.0,2.0,1.0,0.0,0.0,0.0
9023817,18.0,1.0,0.0,0.0,0.0,0.0
9023818,1.0,1.0,2.0,2.0,0.0,0.0
9023821,0.0,0.0,0.0,0.0,0.0,1.0
9023822,19.0,3.0,0.0,0.0,0.0,0.0
9023823,5.0,2.0,0.0,0.0,0.0,0.0
9023831,3.0,4.0,1.0,0.0,0.0,0.0
9023833,3.0,4.0,1.0,0.0,0.0,0.0
9023841,3.0,0.0,0.0,0.0,0.0,0.0
9023845,7.0,0.0,0.0,0.0,0.0,0.0
9023846,22.0,2.0,2.0,0.0,0.0,0.0
9023847,5.0,2.0,0.0,0.0,0.0,0.0
9023855,0.0,0.0,0.0,0.0,0.0,1.0
9023860,14.0,4.0,0.0,0.0,0.0,0.0
9023861,1.0,0.0,0.0,0.0,0.0,0.0
9023870,0.0,0.0,0.0,0.0,0.0,1.0
9023875,4.0,0.0,0.0,0.0,0.0,0.0
9023876,2.0,0.0,0.0,0.0,0.0,0.0
9023886,6.0,2.0,1.0,0.0,0.0,0.0
9023888,5.0,2.0,0.0,0.0,0.0,0.0
9023900,0.0,0.0,0.0,0.0,0.0,1.0
9023902,1.0,1.0,2.0,0.0,0.0,0.0
9023906,4.0,2.0,2.0,0.0,0.0,0.0
9023908,16.0,3.0,5.0,0.0,0.0,0.0
9023914,0.0,0.0,0.0,0.0,0.0,0.0
9023934,0.0,0.0,0.0,0.0,0.0,1.0
9023935,7.0,2.0,1.0,0.0,0.0,0.0
9023943,7.0,0.0,0.0,0.0,0.0,0.0
9023944,23.0,6.0,2.0,0.0,0.0,0.0
9023951,2.0,1.0,0.0,0.0,0.0,0.0
9023955,11.0,3.0,0.0,0.0,0.0,0.0
9023956,26.0,1.0,0.0,0.0,0.0,0.0
9023957,0.0,0.0,0.0,0.0,0.0,0.0
9023968,4.0,2.0,2.0,0.0,0.0,0.0
9023977,8.0,1.0,0.0,0.0,0.0,0.0
9023983,12.0,1.0,0.0,0.0,0.0,0.0
9023989,28.0,2.0,0.0,0.0,0.0,0.0
9023995,4.0,2.0,0.0,0.0,0.0,0.0
9024000,4.0,1.0,0.0,0.0,0.0,0.0
9024004,6.0,1.0,0.0,0.0,0.0,0.0
9024009,11.0,1.0,0.0,0.0,0.0,0.0
9024013,3.0,0.0,0.0,0.0,0.0,0.0
9024016,2.0,2.0,2.0,0.0,0.0,0.0
9024017,3.0,2.0,2.0,0.0,0.0,0.0
9024043,0.0,0.0,0.0,0.0,0.0,1.0
9024050,23.0,6.0,0.0,0.0,0.0,0.0
9024067,2.0,2.0,0.0,0.0,0.0,0.0
9024070,15.0,4.0,2.0,1.0,0.0,0.0
9024076,31.0,4.0,0.0,0.0,0.0,0.0
9024083,26.0,0.0,0.0,0.0,0.0,0.0
9024084,20.0,3.0,1.0,0.0,1.0,0.0
9024085,21.0,4.0,2.0,0.0,0.0,0.0
9024091,0.0,0.0,0.0,0.0,0.0,1.0
9024092,0.0,0.0,0.0,0.0,0.0,1.0
9024118,16.0,6.0,1.0,1.0,0.0,0.0
9024121,0.0,0.0,0.0,0.0,0.0,0.0
9024126,0.0,1.0,0.0,0.0,0.0,0.0
9024135,9.0,0.0,3.0,0.0,0.0,0.0
9024139,0.0,0.0,0.0,0.0,0.0,0.0
9024140,0.0,0.0,0.0,0.0,0.0,0.0
9024143,0.0,0.0,0.0,0.0,0.0,1.0
9024146,4.0,3.0,0.0,0.0,0.0,0.0
9024154,5.0,1.0,1.0,0.0,0.0,0.0
9024157,11.0,4.0,0.0,0.0,0.0,0.0
9024182,2.0,1.0,0.0,0.0,0.0,0.0
9024183,2.0,3.0,1.0,0.0,0.0,0.0
9024186,16.0,0.0,0.0,0.0,0.0,0.0
9024187,18.0,4.0,1.0,0.0,0.0,0.0
9024194,9.0,2.0,0.0,0.0,0.0,0.0
9024195,2.0,0.0,1.0,0.0,0.0,0.0
9024232,0.0,0.0,0.0,0.0,0.0,1.0
9024233,7.0,2.0,2.0,0.0,0.0,0.0
9024234,7.0,1.0,1.0,0.0,0.0,0.0
9024236,0.0,0.0,0.0,0.0,0.0,0.0
9024248,1.0,0.0,0.0,0.0,0.0,0.0
9024254,1.0,1.0,1.0,0.0,0.0,1.0
9024286,3.0,2.0,0.0,0.0,1.0,0.0
9024287,7.0,1.0,0.0,0.0,1.0,2.0
9024292,0.0,0.0,0.0,0.0,0.0,1.0
9024314,0.0,0.0,0.0,0.0,0.0,1.0
9024323,2.0,1.0,0.0,0.0,0.0,0.0
9024326,3.0,0.0,0.0,0.0,0.0,0.0
9024328,4.0,0.0,0.0,1.0,0.0,0.0
9024329,0.0,0.0,0.0,0.0,0.0,0.0
9024335,0.0,0.0,0.0,0.0,0.0,1.0
9024336,3.0,2.0,1.0,0.0,0.0,0.0
9024346,3.0,0.0,0.0,0.0,0.0,0.0
9024347,3.0,0.0,0.0,0.0,0.0,0.0
9024352,0.0,0.0,0.0,0.0,0.0,1.0
9024354,6.0,1.0,0.0,0.0,0.0,0.0
9024380,0.0,0.0,0.0,0.0,0.0,0.0
9024385,11.0,1.0,0.0,0.0,0.0,0.0
9024386,5.0,0.0,1.0,1.0,0.0,0.0
9024410,0.0,0.0,0.0,0.0,0.0,1.0
9024412,11.0,1.0,0.0,0.0,0.0,0.0
9024438,0.0,0.0,0.0,0.0,0.0,0.0
9024466,3.0,3.0,1.0,0.0,0.0,0.0
9024467,6.0,1.0,2.0,0.0,0.0,0.0
9024473,1.0,0.0,0.0,0.0,0.0,0.0
9024493,2.0,0.0,0.0,0.0,0.0,0.0
9024495,0.0,0.0,0.0,0.0,0.0,0.0
9024496,9.0,0.0,0.0,0.0,0.0,0.0
9024497,9.0,1.0,2.0,0.0,0.0,0.0
9024502,5.0,0.0,0.0,0.0,0.0,0.0
9024505,1.0,1.0,0.0,0.0,0.0,0.0
9024506,11.0,2.0,0.0,0.0,0.0,0.0
9024507,2.0,0.0,0.0,0.0,0.0,0.0
9024515,1.0,1.0,1.0,1.0,0.0,0.0
9024520,0.0,0.0,0.0,0.0,0.0,1.0
9024534,17.0,7.0,2.0,0.0,0.0,0.0
9024538,0.0,0.0,0.0,0.0,0.0,1.0
9024554,30.0,4.0,2.0,1.0,1.0,1.0
9024555,4.0,2.0,0.0,0.0,0.0,0.0
9024556,10.0,2.0,1.0,0.0,0.0,0.0
9024587,15.0,5.0,2.0,0.0,0.0,0.0
