,RP_5,RP_10,RP_25,RP_100,RP_2,RP_50
9005765,0.0,0.0,0.0,0.0,0.0,0.0
9005699,0.0,0.0,0.0,0.0,0.0,0.0
9007903,0.0,0.0,0.0,0.0,2.0,0.0
9007812,0.0,0.0,0.0,0.0,0.0,0.0
9006089,0.0,0.0,0.0,0.0,1.0,0.0
9007343,0.0,0.0,0.0,0.0,0.0,0.0
9007335,0.0,0.0,0.0,0.0,0.0,0.0
9007239,0.0,0.0,0.0,0.0,0.0,0.0
9007334,0.0,0.0,0.0,0.0,0.0,0.0
9007548,0.0,0.0,0.0,0.0,0.0,0.0
9007616,0.0,0.0,0.0,0.0,0.0,0.0
9008164,0.0,0.0,0.0,0.0,7.0,0.0
9007878,0.0,0.0,0.0,0.0,0.0,0.0
9007866,0.0,0.0,0.0,0.0,0.0,0.0
9007871,1.0,1.0,0.0,0.0,14.0,0.0
9002901,0.0,0.0,0.0,0.0,0.0,0.0
9002961,0.0,0.0,0.0,0.0,0.0,0.0
9007749,0.0,0.0,0.0,0.0,0.0,0.0
9007835,0.0,0.0,0.0,0.0,0.0,0.0
9007823,0.0,0.0,0.0,0.0,0.0,0.0
9007615,0.0,0.0,0.0,0.0,1.0,0.0
9007877,0.0,0.0,0.0,0.0,0.0,0.0
9006742,0.0,0.0,0.0,0.0,0.0,0.0
9003309,0.0,0.0,0.0,0.0,3.0,0.0
9003277,0.0,0.0,0.0,0.0,0.0,0.0
9003222,1.0,0.0,0.0,0.0,3.0,0.0
9003231,0.0,0.0,0.0,0.0,0.0,0.0
9003214,0.0,0.0,0.0,0.0,0.0,0.0
9003592,0.0,0.0,0.0,0.0,0.0,0.0
9007233,0.0,0.0,0.0,0.0,0.0,0.0
9006911,0.0,0.0,0.0,0.0,3.0,0.0
9006931,0.0,0.0,0.0,0.0,1.0,0.0
9008216,0.0,0.0,0.0,0.0,0.0,0.0
9005541,0.0,0.0,0.0,1.0,11.0,0.0
9005481,1.0,0.0,0.0,0.0,2.0,0.0
9005309,0.0,0.0,1.0,2.0,5.0,2.0
9005473,3.0,4.0,1.0,0.0,2.0,0.0
9005482,0.0,0.0,0.0,0.0,1.0,0.0
9005065,0.0,0.0,0.0,0.0,0.0,0.0
9005129,0.0,0.0,0.0,0.0,0.0,0.0
9008390,0.0,0.0,0.0,0.0,0.0,0.0
9008391,0.0,0.0,0.0,0.0,1.0,0.0
9008345,0.0,0.0,0.0,0.0,0.0,0.0
9008041,0.0,0.0,0.0,0.0,10.0,0.0
9008051,0.0,0.0,0.0,0.0,6.0,0.0
9008138,0.0,0.0,0.0,0.0,14.0,0.0
9008044,0.0,0.0,0.0,0.0,4.0,0.0
9007933,0.0,0.0,0.0,0.0,1.0,0.0
9008067,0.0,0.0,0.0,0.0,1.0,0.0
9008075,0.0,0.0,0.0,0.0,3.0,0.0
9008141,0.0,0.0,0.0,0.0,0.0,0.0
9006716,0.0,0.0,0.0,0.0,0.0,0.0
9006888,0.0,0.0,0.0,0.0,0.0,0.0
9006713,0.0,0.0,0.0,0.0,0.0,0.0
9008357,0.0,0.0,0.0,0.0,0.0,0.0
9005147,0.0,0.0,0.0,1.0,3.0,0.0
9005035,0.0,0.0,0.0,1.0,2.0,0.0
9004963,0.0,0.0,0.0,0.0,0.0,0.0
9005022,0.0,0.0,0.0,0.0,0.0,0.0
9004890,0.0,0.0,0.0,0.0,1.0,0.0
9004908,1.0,0.0,0.0,0.0,3.0,0.0
9004915,0.0,0.0,0.0,0.0,0.0,0.0
9004879,0.0,0.0,0.0,0.0,0.0,0.0
9004674,0.0,0.0,0.0,0.0,0.0,0.0
9008018,0.0,0.0,0.0,0.0,0.0,0.0
9007853,0.0,0.0,0.0,0.0,0.0,0.0
9008050,0.0,0.0,0.0,0.0,0.0,0.0
9007904,0.0,0.0,0.0,0.0,2.0,0.0
9007682,0.0,0.0,0.0,0.0,0.0,0.0
9007604,0.0,0.0,0.0,0.0,0.0,0.0
9007491,0.0,0.0,0.0,0.0,0.0,0.0
9006160,3.0,1.0,1.0,0.0,11.0,0.0
9006094,0.0,0.0,0.0,0.0,0.0,0.0
9005992,0.0,0.0,0.0,0.0,1.0,0.0
9005991,2.0,0.0,1.0,0.0,0.0,0.0
9005322,0.0,0.0,0.0,0.0,0.0,0.0
9005803,0.0,0.0,0.0,0.0,0.0,0.0
9005446,0.0,0.0,0.0,0.0,0.0,0.0
9005258,0.0,0.0,0.0,0.0,0.0,0.0
9005153,0.0,0.0,0.0,0.0,0.0,0.0
9005069,1.0,0.0,0.0,0.0,1.0,0.0
9005155,0.0,0.0,0.0,0.0,1.0,0.0
9008412,0.0,0.0,0.0,0.0,0.0,0.0
9008340,0.0,0.0,0.0,0.0,0.0,0.0
9006237,0.0,0.0,0.0,0.0,4.0,0.0
9006123,0.0,0.0,0.0,0.0,0.0,0.0
9006009,2.0,0.0,0.0,0.0,0.0,0.0
9006262,0.0,0.0,0.0,0.0,0.0,0.0
9006343,0.0,0.0,0.0,0.0,0.0,0.0
9007740,0.0,0.0,0.0,0.0,0.0,0.0
9006411,0.0,0.0,0.0,0.0,0.0,0.0
9006276,0.0,0.0,0.0,0.0,0.0,0.0
9006506,3.0,0.0,0.0,0.0,0.0,0.0
9006507,0.0,0.0,0.0,0.0,0.0,0.0
9005784,1.0,1.0,0.0,4.0,5.0,1.0
9005656,0.0,0.0,0.0,0.0,0.0,0.0
9006033,0.0,0.0,0.0,0.0,0.0,0.0
9006546,0.0,0.0,0.0,0.0,0.0,0.0
9006412,0.0,0.0,0.0,0.0,0.0,0.0
9006394,0.0,0.0,0.0,0.0,0.0,0.0
9006466,2.0,1.0,0.0,0.0,2.0,0.0
9006500,0.0,0.0,0.0,0.0,0.0,0.0
9006425,2.0,0.0,0.0,0.0,3.0,0.0
9006606,0.0,0.0,0.0,0.0,0.0,0.0
9006542,0.0,0.0,0.0,0.0,0.0,0.0
9005086,0.0,0.0,0.0,0.0,0.0,0.0
9005109,1.0,3.0,0.0,2.0,7.0,0.0
9005089,0.0,0.0,0.0,0.0,0.0,0.0
9004895,0.0,0.0,0.0,0.0,0.0,0.0
9004882,0.0,0.0,0.0,0.0,0.0,0.0
9004688,0.0,0.0,0.0,0.0,0.0,0.0
9004596,2.0,0.0,0.0,0.0,3.0,0.0
9004587,3.0,0.0,2.0,0.0,8.0,1.0
9004670,0.0,0.0,0.0,0.0,3.0,0.0
9004731,0.0,0.0,0.0,0.0,0.0,0.0
9004968,0.0,0.0,0.0,0.0,0.0,0.0
9004902,0.0,0.0,0.0,0.0,0.0,0.0
9004929,3.0,0.0,0.0,0.0,3.0,2.0
9005212,0.0,0.0,0.0,0.0,5.0,0.0
9005218,0.0,0.0,0.0,0.0,1.0,0.0
9005235,2.0,2.0,1.0,0.0,4.0,0.0
9005121,0.0,0.0,0.0,0.0,0.0,0.0
9005097,0.0,0.0,0.0,0.0,0.0,0.0
9004623,0.0,0.0,0.0,0.0,0.0,0.0
9004934,0.0,0.0,0.0,0.0,0.0,0.0
9000308,0.0,0.0,0.0,0.0,0.0,0.0
9000273,0.0,0.0,0.0,0.0,0.0,0.0
9000267,0.0,0.0,0.0,0.0,0.0,0.0
9000261,0.0,0.0,0.0,0.0,0.0,0.0
9000258,0.0,0.0,0.0,0.0,0.0,0.0
9000754,0.0,0.0,0.0,0.0,1.0,0.0
9000733,0.0,0.0,0.0,0.0,0.0,0.0
9000655,0.0,0.0,0.0,0.0,0.0,0.0
9000796,0.0,0.0,0.0,0.0,0.0,0.0
9000735,0.0,0.0,0.0,0.0,0.0,0.0
9000369,0.0,0.0,0.0,0.0,0.0,0.0
9000341,0.0,0.0,0.0,0.0,0.0,0.0
9000527,0.0,0.0,0.0,0.0,0.0,0.0
9000333,0.0,0.0,0.0,0.0,0.0,0.0
9000338,0.0,0.0,0.0,0.0,0.0,0.0
9000533,0.0,0.0,0.0,0.0,0.0,0.0
9000482,0.0,0.0,0.0,0.0,0.0,0.0
9000439,0.0,0.0,0.0,0.0,0.0,0.0
9000420,0.0,0.0,0.0,0.0,0.0,0.0
9000594,0.0,0.0,0.0,0.0,0.0,0.0
9000595,0.0,0.0,0.0,0.0,0.0,0.0
9000611,0.0,0.0,0.0,0.0,0.0,0.0
9000643,0.0,0.0,0.0,0.0,0.0,0.0
9000253,0.0,0.0,0.0,0.0,0.0,0.0
9000712,0.0,0.0,0.0,0.0,0.0,0.0
9000603,0.0,0.0,0.0,0.0,0.0,0.0
9000604,0.0,0.0,0.0,0.0,2.0,0.0
9000592,0.0,0.0,0.0,0.0,0.0,0.0
9000716,0.0,0.0,0.0,0.0,0.0,0.0
9000713,0.0,0.0,0.0,0.0,2.0,0.0
9000715,0.0,0.0,0.0,0.0,0.0,0.0
9000376,0.0,0.0,0.0,0.0,0.0,0.0
9000593,0.0,0.0,0.0,0.0,0.0,0.0
9000774,0.0,0.0,0.0,0.0,0.0,0.0
9000826,0.0,0.0,0.0,0.0,2.0,0.0
9000430,0.0,0.0,0.0,0.0,0.0,0.0
9000896,0.0,0.0,0.0,0.0,0.0,0.0
9000827,0.0,0.0,0.0,0.0,0.0,0.0
9002932,0.0,0.0,0.0,0.0,4.0,1.0
9002894,0.0,0.0,0.0,0.0,0.0,0.0
9003139,1.0,1.0,0.0,0.0,0.0,0.0
9002988,0.0,0.0,0.0,0.0,0.0,0.0
9003300,0.0,0.0,0.0,0.0,0.0,0.0
9003091,0.0,0.0,0.0,0.0,0.0,0.0
9002987,0.0,0.0,0.0,0.0,6.0,0.0
9002895,0.0,0.0,0.0,0.0,3.0,0.0
9003562,0.0,0.0,0.0,0.0,0.0,0.0
9000943,0.0,0.0,0.0,0.0,5.0,0.0
9000932,0.0,0.0,0.0,0.0,0.0,0.0
9000942,0.0,0.0,0.0,0.0,0.0,0.0
9001135,0.0,0.0,0.0,0.0,0.0,0.0
9001122,0.0,0.0,0.0,0.0,0.0,0.0
9001142,0.0,0.0,0.0,0.0,0.0,0.0
9001121,0.0,0.0,0.0,0.0,0.0,0.0
9002765,0.0,0.0,0.0,0.0,1.0,0.0
9002794,0.0,0.0,0.0,0.0,0.0,0.0
9002606,0.0,0.0,0.0,0.0,0.0,0.0
9002745,0.0,0.0,0.0,0.0,1.0,0.0
9002720,0.0,0.0,0.0,0.0,0.0,0.0
9000978,0.0,0.0,0.0,0.0,0.0,0.0
9000964,0.0,0.0,0.0,0.0,0.0,0.0
9001049,0.0,0.0,0.0,0.0,0.0,0.0
9000895,0.0,0.0,0.0,0.0,9.0,0.0
9000960,0.0,0.0,0.0,0.0,0.0,0.0
9005115,0.0,0.0,0.0,0.0,0.0,0.0
9005116,0.0,0.0,0.0,0.0,0.0,0.0
9005276,0.0,0.0,0.0,0.0,2.0,0.0
9005269,0.0,0.0,0.0,0.0,0.0,0.0
9005557,0.0,0.0,0.0,0.0,1.0,0.0
9005669,0.0,0.0,0.0,0.0,0.0,0.0
9005617,0.0,0.0,0.0,0.0,1.0,0.0
9005167,0.0,0.0,0.0,0.0,4.0,0.0
9005045,0.0,0.0,0.0,0.0,3.0,0.0
9001737,0.0,0.0,0.0,0.0,5.0,0.0
9001738,0.0,0.0,0.0,0.0,1.0,0.0
9001766,0.0,0.0,0.0,0.0,0.0,0.0
9001811,0.0,0.0,0.0,0.0,1.0,0.0
9001905,0.0,0.0,0.0,0.0,1.0,0.0
9001706,0.0,0.0,0.0,0.0,1.0,0.0
9001765,0.0,0.0,0.0,0.0,3.0,0.0
9001541,0.0,0.0,0.0,0.0,2.0,0.0
9001505,0.0,0.0,0.0,0.0,5.0,0.0
9001503,0.0,0.0,0.0,0.0,0.0,0.0
9001154,0.0,0.0,0.0,0.0,0.0,0.0
9001128,0.0,0.0,0.0,0.0,3.0,0.0
9001120,0.0,0.0,0.0,0.0,0.0,0.0
9001047,0.0,0.0,0.0,0.0,0.0,0.0
9001209,0.0,0.0,0.0,0.0,0.0,0.0
9001186,0.0,0.0,0.0,0.0,0.0,0.0
9001046,0.0,0.0,0.0,0.0,0.0,0.0
9002607,0.0,0.0,0.0,0.0,0.0,0.0
9002567,0.0,0.0,0.0,0.0,0.0,0.0
9002660,0.0,0.0,0.0,0.0,6.0,1.0
9002375,0.0,0.0,0.0,0.0,0.0,0.0
9002415,0.0,0.0,0.0,0.0,0.0,0.0
9002424,1.0,0.0,1.0,0.0,0.0,3.0
9002444,1.0,2.0,0.0,0.0,2.0,0.0
9002529,3.0,0.0,0.0,1.0,5.0,0.0
9002296,0.0,0.0,0.0,0.0,0.0,0.0
9002184,0.0,0.0,0.0,0.0,2.0,0.0
9002238,0.0,0.0,0.0,0.0,0.0,0.0
9001877,0.0,0.0,0.0,0.0,0.0,0.0
9001970,0.0,1.0,0.0,0.0,8.0,0.0
9002033,0.0,0.0,0.0,1.0,13.0,0.0
9002185,0.0,0.0,0.0,0.0,0.0,0.0
9000845,0.0,0.0,0.0,0.0,2.0,0.0
9000944,0.0,0.0,0.0,0.0,0.0,0.0
9000857,0.0,0.0,0.0,0.0,0.0,0.0
9000846,0.0,0.0,0.0,0.0,0.0,0.0
9002476,0.0,0.0,0.0,0.0,0.0,0.0
9002304,0.0,0.0,0.0,0.0,0.0,0.0
9001132,0.0,0.0,0.0,0.0,0.0,0.0
9001196,0.0,0.0,0.0,0.0,0.0,0.0
9001134,0.0,0.0,0.0,0.0,0.0,0.0
9001212,0.0,0.0,0.0,0.0,0.0,0.0
9001233,0.0,0.0,0.0,0.0,0.0,0.0
9001256,0.0,0.0,0.0,0.0,0.0,0.0
9001330,0.0,0.0,0.0,0.0,2.0,0.0
9001325,0.0,0.0,0.0,0.0,0.0,0.0
9004216,0.0,0.0,0.0,0.0,0.0,0.0
9004245,0.0,0.0,0.0,0.0,0.0,0.0
9004119,1.0,0.0,0.0,0.0,2.0,0.0
9004103,0.0,0.0,0.0,0.0,0.0,0.0
9004015,0.0,0.0,0.0,0.0,0.0,0.0
9004029,1.0,0.0,0.0,0.0,2.0,0.0
9003940,0.0,0.0,0.0,0.0,0.0,0.0
9003856,0.0,0.0,0.0,0.0,0.0,0.0
9003866,0.0,0.0,0.0,0.0,0.0,0.0
9003829,1.0,0.0,0.0,0.0,3.0,0.0
9003811,0.0,0.0,0.0,0.0,0.0,0.0
9003823,0.0,0.0,0.0,0.0,0.0,0.0
9003831,0.0,0.0,0.0,0.0,0.0,0.0
9003514,0.0,3.0,2.0,0.0,0.0,1.0
9003526,2.0,0.0,0.0,0.0,5.0,0.0
9004778,0.0,0.0,0.0,0.0,0.0,0.0
9002376,0.0,0.0,0.0,0.0,1.0,0.0
9002307,0.0,0.0,0.0,0.0,1.0,0.0
9002367,0.0,0.0,0.0,0.0,1.0,0.0
9002399,0.0,0.0,0.0,0.0,2.0,0.0
9002321,0.0,0.0,0.0,0.0,0.0,0.0
9002407,0.0,0.0,0.0,0.0,0.0,0.0
9002378,0.0,0.0,0.0,0.0,0.0,0.0
9003692,0.0,0.0,0.0,0.0,2.0,0.0
9003762,0.0,0.0,0.0,0.0,2.0,0.0
9003581,0.0,0.0,0.0,0.0,1.0,0.0
9003551,0.0,0.0,0.0,0.0,0.0,0.0
9003691,0.0,0.0,0.0,0.0,0.0,0.0
9003548,0.0,0.0,0.0,0.0,0.0,0.0
9003332,0.0,0.0,0.0,0.0,0.0,0.0
9003253,0.0,0.0,0.0,0.0,0.0,0.0
9003754,0.0,0.0,0.0,0.0,0.0,0.0
9003537,0.0,0.0,0.0,0.0,1.0,0.0
9003540,0.0,0.0,0.0,0.0,0.0,0.0
9003102,0.0,0.0,0.0,0.0,1.0,0.0
9003114,0.0,0.0,0.0,0.0,0.0,0.0
9003157,0.0,0.0,0.0,0.0,0.0,0.0
9003499,0.0,0.0,0.0,0.0,0.0,0.0
9002776,0.0,0.0,0.0,0.0,0.0,0.0
9002771,2.0,0.0,1.0,2.0,7.0,2.0
9002764,0.0,0.0,0.0,0.0,0.0,0.0
9002717,0.0,3.0,1.0,0.0,3.0,0.0
9002684,0.0,0.0,0.0,0.0,0.0,0.0
9002669,0.0,0.0,0.0,0.0,0.0,0.0
9002985,0.0,0.0,0.0,0.0,0.0,0.0
9002939,0.0,0.0,0.0,0.0,0.0,0.0
9002663,0.0,0.0,0.0,0.0,0.0,0.0
9002664,0.0,0.0,0.0,0.0,0.0,0.0
9002753,0.0,0.0,0.0,0.0,0.0,0.0
9002685,0.0,0.0,0.0,0.0,2.0,0.0
9002639,1.0,0.0,0.0,0.0,3.0,0.0
9002654,0.0,0.0,0.0,0.0,0.0,0.0
9002605,0.0,0.0,0.0,0.0,0.0,0.0
9003012,0.0,0.0,0.0,0.0,0.0,0.0
9003020,0.0,0.0,0.0,0.0,0.0,0.0
9002779,0.0,0.0,0.0,0.0,0.0,0.0
9003151,0.0,0.0,0.0,0.0,0.0,0.0
9003238,0.0,0.0,0.0,0.0,0.0,0.0
9003156,0.0,0.0,0.0,0.0,0.0,0.0
9003245,0.0,0.0,0.0,0.0,1.0,0.0
9003152,0.0,0.0,0.0,0.0,0.0,0.0
9003209,0.0,0.0,0.0,0.0,1.0,0.0
9003058,0.0,0.0,0.0,0.0,0.0,0.0
9003019,0.0,0.0,0.0,0.0,0.0,0.0
9001432,0.0,0.0,0.0,0.0,0.0,0.0
9003786,0.0,0.0,0.0,0.0,0.0,0.0
9003508,0.0,0.0,0.0,0.0,3.0,0.0
9003397,0.0,0.0,0.0,0.0,0.0,0.0
9003315,1.0,0.0,0.0,0.0,5.0,0.0
9003677,0.0,0.0,0.0,0.0,0.0,0.0
9003571,0.0,0.0,0.0,0.0,0.0,0.0
9003498,1.0,0.0,0.0,0.0,1.0,0.0
9003495,0.0,0.0,0.0,0.0,0.0,0.0
9001285,0.0,0.0,0.0,0.0,0.0,0.0
9002666,0.0,0.0,0.0,0.0,1.0,0.0
9002565,0.0,0.0,0.0,0.0,0.0,0.0
9002913,0.0,0.0,0.0,0.0,0.0,0.0
9005795,0.0,0.0,0.0,0.0,0.0,0.0
9005553,0.0,0.0,0.0,0.0,0.0,0.0
9005587,0.0,0.0,0.0,0.0,0.0,0.0
9004917,0.0,0.0,0.0,0.0,3.0,0.0
9004826,0.0,0.0,0.0,0.0,2.0,0.0
9004600,0.0,0.0,0.0,0.0,4.0,0.0
9004916,0.0,0.0,0.0,0.0,0.0,0.0
9004713,0.0,0.0,0.0,0.0,0.0,0.0
9004903,0.0,0.0,0.0,0.0,4.0,0.0
9004992,0.0,0.0,0.0,0.0,0.0,0.0
9000493,0.0,0.0,0.0,0.0,0.0,0.0
9000419,0.0,0.0,0.0,0.0,0.0,0.0
9000720,0.0,0.0,0.0,0.0,0.0,0.0
9000659,0.0,0.0,0.0,0.0,0.0,0.0
9005037,0.0,0.0,0.0,0.0,0.0,0.0
9005018,0.0,0.0,0.0,0.0,0.0,0.0
9004779,0.0,0.0,0.0,0.0,0.0,0.0
9004256,0.0,0.0,0.0,0.0,0.0,0.0
9004497,0.0,0.0,0.0,0.0,1.0,0.0
9004571,0.0,0.0,0.0,0.0,1.0,0.0
9004572,0.0,0.0,0.0,0.0,0.0,0.0
9004703,0.0,0.0,0.0,0.0,0.0,0.0
9003891,0.0,0.0,0.0,0.0,0.0,0.0
9004071,0.0,0.0,0.0,0.0,0.0,0.0
9004496,0.0,0.0,0.0,0.0,1.0,0.0
9004411,0.0,0.0,0.0,0.0,0.0,0.0
9004317,0.0,0.0,0.0,0.0,2.0,0.0
9004309,0.0,0.0,0.0,0.0,0.0,0.0
9004455,0.0,0.0,0.0,0.0,0.0,0.0
9004534,0.0,0.0,0.0,0.0,7.0,0.0
9003903,0.0,0.0,0.0,0.0,0.0,0.0
9003867,0.0,0.0,0.0,0.0,0.0,0.0
9003753,0.0,0.0,0.0,0.0,0.0,0.0
9003743,0.0,0.0,0.0,0.0,0.0,0.0
9003713,0.0,0.0,0.0,0.0,0.0,0.0
9004893,0.0,0.0,0.0,0.0,6.0,0.0
9004641,0.0,0.0,0.0,0.0,3.0,0.0
9004601,0.0,0.0,0.0,0.0,0.0,0.0
9000793,0.0,0.0,0.0,0.0,0.0,0.0
9000792,0.0,0.0,0.0,0.0,2.0,0.0
9000816,0.0,0.0,0.0,0.0,0.0,0.0
9001960,0.0,0.0,0.0,1.0,12.0,0.0
9002230,0.0,0.0,0.0,0.0,0.0,0.0
9002131,0.0,0.0,0.0,0.0,0.0,0.0
9001902,0.0,0.0,0.0,0.0,0.0,0.0
9003137,0.0,0.0,0.0,0.0,0.0,0.0
9003068,0.0,0.0,0.0,0.0,0.0,0.0
9003171,0.0,0.0,0.0,0.0,0.0,0.0
9003248,0.0,0.0,0.0,0.0,0.0,0.0
9003256,0.0,0.0,0.0,0.0,0.0,0.0
9003344,2.0,0.0,0.0,0.0,2.0,0.0
9001460,0.0,0.0,0.0,0.0,0.0,0.0
9001627,0.0,0.0,0.0,0.0,0.0,0.0
9001643,0.0,0.0,0.0,0.0,0.0,0.0
9001419,0.0,0.0,0.0,0.0,0.0,0.0
9009304,1.0,0.0,0.0,0.0,4.0,0.0
9009305,0.0,2.0,0.0,1.0,1.0,0.0
9009050,0.0,0.0,1.0,1.0,1.0,0.0
9009051,0.0,0.0,1.0,3.0,2.0,0.0
9008242,1.0,1.0,0.0,1.0,1.0,1.0
9007770,0.0,0.0,0.0,0.0,0.0,0.0
9009522,0.0,0.0,0.0,0.0,1.0,0.0
9009517,0.0,0.0,0.0,0.0,0.0,0.0
9007838,0.0,0.0,0.0,0.0,1.0,0.0
9007854,0.0,0.0,0.0,0.0,0.0,0.0
9007306,0.0,1.0,0.0,0.0,0.0,0.0
9007087,0.0,0.0,0.0,0.0,1.0,1.0
9009012,2.0,0.0,0.0,0.0,6.0,0.0
9008875,0.0,1.0,0.0,2.0,3.0,0.0
9008085,0.0,0.0,0.0,0.0,0.0,0.0
9010185,0.0,0.0,0.0,0.0,3.0,0.0
9009490,2.0,0.0,2.0,0.0,17.0,0.0
9008573,0.0,2.0,0.0,0.0,1.0,0.0
9006166,2.0,1.0,0.0,0.0,3.0,0.0
9006376,1.0,3.0,1.0,2.0,8.0,2.0
9006366,0.0,0.0,1.0,0.0,5.0,0.0
9006283,3.0,0.0,1.0,1.0,8.0,0.0
9006173,6.0,1.0,1.0,4.0,12.0,0.0
9007383,1.0,0.0,0.0,1.0,3.0,0.0
9007902,0.0,2.0,0.0,0.0,1.0,0.0
9007901,0.0,0.0,0.0,1.0,9.0,1.0
9007782,0.0,1.0,0.0,1.0,8.0,0.0
9007677,0.0,0.0,0.0,0.0,1.0,0.0
9007565,0.0,0.0,0.0,0.0,3.0,0.0
9008932,0.0,0.0,1.0,7.0,3.0,1.0
9008874,0.0,0.0,1.0,2.0,1.0,0.0
9009092,0.0,0.0,0.0,2.0,2.0,0.0
9008165,0.0,0.0,0.0,0.0,1.0,0.0
9008136,0.0,0.0,0.0,0.0,1.0,0.0
9006835,0.0,0.0,0.0,0.0,1.0,0.0
9006666,0.0,0.0,0.0,0.0,2.0,0.0
9006130,0.0,1.0,0.0,0.0,3.0,0.0
9006042,1.0,1.0,0.0,0.0,4.0,0.0
9006067,1.0,0.0,0.0,0.0,1.0,0.0
9006002,3.0,0.0,0.0,0.0,1.0,0.0
9005880,0.0,0.0,0.0,0.0,4.0,0.0
9005838,0.0,0.0,0.0,0.0,3.0,0.0
9006279,0.0,0.0,0.0,0.0,1.0,0.0
9005839,0.0,0.0,0.0,0.0,0.0,0.0
9005778,0.0,0.0,0.0,0.0,0.0,0.0
9010541,1.0,1.0,0.0,1.0,4.0,1.0
9008120,1.0,2.0,0.0,0.0,1.0,0.0
9008177,0.0,0.0,0.0,0.0,0.0,0.0
9008174,0.0,2.0,0.0,1.0,2.0,0.0
9007010,1.0,0.0,0.0,0.0,1.0,0.0
9006759,2.0,0.0,0.0,0.0,13.0,1.0
9008447,1.0,0.0,0.0,0.0,2.0,0.0
9008205,0.0,0.0,0.0,3.0,3.0,0.0
9009931,2.0,0.0,0.0,1.0,10.0,1.0
9006819,0.0,0.0,0.0,0.0,3.0,0.0
9010037,2.0,0.0,0.0,1.0,10.0,1.0
9006592,1.0,0.0,0.0,0.0,2.0,0.0
9006744,1.0,0.0,0.0,0.0,2.0,0.0
9006427,0.0,0.0,1.0,0.0,10.0,0.0
9006460,1.0,0.0,0.0,0.0,2.0,0.0
9006559,2.0,1.0,2.0,1.0,9.0,0.0
9006838,0.0,0.0,0.0,0.0,3.0,0.0
9008694,0.0,0.0,1.0,0.0,0.0,1.0
9009276,0.0,0.0,0.0,0.0,12.0,0.0
9007466,0.0,0.0,0.0,0.0,1.0,0.0
9008668,0.0,0.0,0.0,1.0,2.0,2.0
9008592,0.0,0.0,0.0,1.0,1.0,0.0
9008516,0.0,0.0,0.0,3.0,3.0,0.0
9008490,0.0,1.0,0.0,3.0,10.0,0.0
9008777,1.0,0.0,0.0,0.0,1.0,0.0
9007313,0.0,1.0,0.0,1.0,2.0,0.0
9007307,1.0,0.0,0.0,1.0,2.0,0.0
9008396,1.0,2.0,0.0,0.0,5.0,0.0
9008667,1.0,1.0,0.0,0.0,5.0,0.0
9008419,1.0,0.0,1.0,0.0,5.0,1.0
9010184,0.0,1.0,1.0,1.0,3.0,1.0
9008811,1.0,0.0,0.0,1.0,7.0,1.0
9008491,0.0,0.0,0.0,2.0,3.0,1.0
9007836,0.0,1.0,0.0,0.0,0.0,0.0
9008365,1.0,1.0,0.0,1.0,3.0,0.0
9007821,0.0,0.0,0.0,3.0,5.0,1.0
9008576,2.0,1.0,2.0,1.0,8.0,0.0
9008568,0.0,0.0,0.0,0.0,10.0,0.0
9008665,2.0,0.0,0.0,0.0,4.0,0.0
9008053,2.0,1.0,0.0,0.0,2.0,0.0
9007905,1.0,3.0,1.0,1.0,4.0,2.0
9008188,0.0,0.0,1.0,0.0,12.0,0.0
9008233,4.0,3.0,2.0,0.0,4.0,0.0
9009813,1.0,0.0,0.0,1.0,12.0,1.0
9009489,0.0,0.0,0.0,0.0,11.0,2.0
9010038,1.0,0.0,0.0,0.0,1.0,0.0
9010039,1.0,0.0,0.0,1.0,0.0,0.0
9008225,1.0,2.0,0.0,0.0,0.0,0.0
9008238,0.0,0.0,0.0,0.0,2.0,0.0
9008186,0.0,0.0,0.0,0.0,1.0,0.0
9009299,2.0,2.0,0.0,0.0,5.0,0.0
9009300,1.0,0.0,0.0,1.0,2.0,0.0
9008468,0.0,1.0,0.0,2.0,5.0,1.0
9008394,0.0,0.0,0.0,0.0,9.0,0.0
9008299,0.0,0.0,0.0,0.0,1.0,0.0
9008298,2.0,1.0,0.0,0.0,5.0,0.0
9008193,2.0,1.0,0.0,0.0,4.0,0.0
9008114,0.0,0.0,1.0,1.0,4.0,0.0
9008292,0.0,0.0,0.0,0.0,1.0,0.0
9008381,0.0,0.0,0.0,0.0,0.0,0.0
9008475,0.0,0.0,0.0,0.0,2.0,0.0
9008818,1.0,1.0,0.0,0.0,2.0,0.0
9007729,0.0,0.0,0.0,0.0,1.0,0.0
9007728,0.0,0.0,0.0,0.0,1.0,0.0
9008715,0.0,0.0,0.0,0.0,1.0,0.0
9007425,0.0,0.0,0.0,0.0,1.0,0.0
9008153,0.0,0.0,0.0,0.0,1.0,0.0
9007555,0.0,0.0,0.0,0.0,1.0,0.0
9007966,0.0,0.0,0.0,0.0,1.0,0.0
9007859,0.0,0.0,0.0,0.0,1.0,0.0
9007996,0.0,3.0,1.0,2.0,6.0,0.0
9007763,0.0,1.0,0.0,0.0,4.0,0.0
9007813,1.0,0.0,0.0,0.0,5.0,0.0
9007635,1.0,0.0,0.0,1.0,14.0,1.0
9007636,0.0,0.0,0.0,0.0,7.0,0.0
9007453,0.0,0.0,1.0,0.0,11.0,1.0
9007834,5.0,0.0,0.0,1.0,8.0,1.0
