,RP_2,RP_5,RP_10,RP_100,RP_50,RP_25
9021152,3.0,1.0,1.0,0.0,0.0,2.0
9021163,0.0,1.0,0.0,0.0,0.0,0.0
9021168,1.0,0.0,0.0,0.0,0.0,2.0
9021173,3.0,0.0,1.0,1.0,0.0,0.0
9021174,0.0,1.0,0.0,0.0,0.0,2.0
9021183,0.0,0.0,0.0,1.0,0.0,0.0
9021184,0.0,0.0,0.0,0.0,0.0,0.0
9021186,4.0,0.0,0.0,1.0,1.0,2.0
9021191,1.0,0.0,3.0,1.0,0.0,0.0
9021212,1.0,1.0,0.0,1.0,2.0,0.0
9021217,5.0,0.0,1.0,1.0,0.0,0.0
9021223,5.0,0.0,0.0,0.0,0.0,1.0
9021236,2.0,3.0,1.0,0.0,0.0,0.0
9021237,2.0,0.0,0.0,1.0,0.0,0.0
9021289,0.0,0.0,0.0,1.0,0.0,0.0
9021326,0.0,2.0,0.0,2.0,0.0,1.0
9021329,0.0,0.0,0.0,1.0,0.0,0.0
9021332,5.0,0.0,2.0,0.0,0.0,1.0
9021342,2.0,1.0,0.0,2.0,1.0,0.0
9021343,1.0,0.0,0.0,2.0,0.0,0.0
9021352,1.0,1.0,1.0,0.0,1.0,0.0
9021365,0.0,1.0,1.0,0.0,0.0,0.0
9021378,5.0,1.0,1.0,1.0,0.0,0.0
9021414,6.0,2.0,0.0,0.0,1.0,0.0
9021459,7.0,1.0,1.0,0.0,1.0,1.0
9021465,0.0,0.0,0.0,1.0,0.0,0.0
9021467,4.0,0.0,2.0,0.0,0.0,1.0
9021468,2.0,0.0,0.0,0.0,0.0,1.0
9021469,5.0,3.0,1.0,1.0,0.0,0.0
9021479,2.0,1.0,1.0,1.0,0.0,0.0
9021481,3.0,0.0,1.0,0.0,0.0,0.0
9021489,1.0,0.0,0.0,0.0,0.0,0.0
9021493,1.0,1.0,1.0,2.0,0.0,0.0
9021496,0.0,1.0,0.0,0.0,0.0,0.0
9021498,1.0,0.0,0.0,2.0,0.0,1.0
9021507,3.0,1.0,0.0,1.0,0.0,1.0
9021511,2.0,0.0,3.0,1.0,0.0,0.0
9021527,8.0,1.0,1.0,0.0,0.0,0.0
9021534,1.0,1.0,0.0,0.0,0.0,0.0
9021582,2.0,1.0,1.0,1.0,0.0,0.0
9021585,2.0,2.0,1.0,1.0,0.0,0.0
9021641,8.0,0.0,2.0,0.0,1.0,0.0
9021642,0.0,0.0,0.0,1.0,0.0,0.0
9021643,0.0,0.0,0.0,1.0,0.0,0.0
9021644,0.0,0.0,0.0,1.0,0.0,0.0
9021681,2.0,0.0,1.0,0.0,0.0,0.0
9021688,5.0,3.0,0.0,0.0,0.0,0.0
9021692,4.0,1.0,2.0,0.0,0.0,0.0
9021696,0.0,0.0,0.0,1.0,0.0,0.0
9021701,2.0,0.0,2.0,0.0,0.0,0.0
9021712,6.0,2.0,0.0,0.0,0.0,0.0
9021713,4.0,2.0,1.0,1.0,0.0,0.0
9021733,4.0,0.0,2.0,0.0,0.0,0.0
9021738,4.0,1.0,0.0,0.0,0.0,0.0
9021769,8.0,0.0,1.0,1.0,0.0,0.0
9021779,3.0,0.0,1.0,0.0,0.0,2.0
9021780,7.0,0.0,0.0,0.0,0.0,0.0
9021783,3.0,1.0,2.0,0.0,0.0,1.0
9021808,12.0,1.0,1.0,1.0,0.0,0.0
9021830,15.0,5.0,1.0,2.0,2.0,0.0
9021843,0.0,0.0,0.0,1.0,0.0,0.0
9021881,2.0,3.0,0.0,0.0,0.0,0.0
9021901,2.0,2.0,1.0,0.0,0.0,0.0
9021902,5.0,0.0,1.0,0.0,0.0,0.0
9021913,2.0,0.0,1.0,2.0,0.0,0.0
9021914,0.0,0.0,0.0,1.0,0.0,0.0
9021926,0.0,0.0,0.0,1.0,0.0,0.0
9021927,0.0,0.0,0.0,1.0,0.0,0.0
9021956,2.0,2.0,1.0,0.0,0.0,0.0
9021963,1.0,0.0,0.0,1.0,0.0,0.0
9021970,0.0,0.0,0.0,1.0,0.0,0.0
9022001,1.0,2.0,1.0,0.0,0.0,0.0
9022006,2.0,0.0,1.0,0.0,0.0,0.0
9022009,1.0,1.0,2.0,0.0,0.0,0.0
9022024,4.0,0.0,1.0,0.0,0.0,0.0
9022030,0.0,0.0,0.0,1.0,0.0,0.0
9022031,0.0,1.0,0.0,1.0,0.0,0.0
9022038,3.0,0.0,2.0,0.0,0.0,0.0
9022041,0.0,0.0,0.0,1.0,0.0,0.0
9022043,16.0,5.0,1.0,0.0,0.0,2.0
9022046,4.0,0.0,0.0,0.0,0.0,0.0
9022047,6.0,0.0,1.0,0.0,0.0,0.0
9022055,4.0,1.0,0.0,0.0,1.0,0.0
9022064,4.0,0.0,0.0,0.0,0.0,0.0
9022068,8.0,1.0,2.0,0.0,0.0,1.0
9022069,2.0,2.0,1.0,1.0,0.0,0.0
9022076,3.0,0.0,0.0,0.0,0.0,0.0
9022078,6.0,0.0,1.0,0.0,0.0,0.0
9022081,2.0,0.0,0.0,0.0,0.0,0.0
9022114,3.0,0.0,0.0,0.0,0.0,0.0
9022128,0.0,0.0,0.0,0.0,0.0,0.0
9022137,0.0,0.0,0.0,1.0,0.0,0.0
9022139,0.0,0.0,0.0,1.0,0.0,0.0
9022167,5.0,1.0,0.0,0.0,0.0,0.0
9022170,2.0,1.0,1.0,2.0,0.0,0.0
9022173,2.0,0.0,0.0,1.0,0.0,0.0
9022185,9.0,2.0,0.0,1.0,0.0,1.0
9022227,2.0,0.0,1.0,1.0,0.0,0.0
9022233,0.0,0.0,0.0,1.0,0.0,0.0
9022258,5.0,0.0,0.0,0.0,0.0,0.0
9022273,10.0,1.0,1.0,1.0,0.0,0.0
9022275,8.0,0.0,0.0,0.0,0.0,0.0
9022281,2.0,1.0,0.0,0.0,0.0,0.0
9022282,8.0,0.0,0.0,0.0,0.0,0.0
9022290,5.0,0.0,0.0,0.0,0.0,0.0
9022298,3.0,2.0,0.0,0.0,0.0,1.0
9022304,4.0,0.0,1.0,2.0,0.0,0.0
9022305,2.0,0.0,0.0,1.0,0.0,0.0
9022306,7.0,0.0,0.0,0.0,0.0,0.0
9022308,6.0,0.0,1.0,1.0,1.0,0.0
9022324,3.0,2.0,2.0,0.0,0.0,0.0
9022327,3.0,1.0,0.0,0.0,1.0,0.0
9022328,1.0,0.0,0.0,0.0,0.0,0.0
9022336,2.0,0.0,0.0,0.0,0.0,0.0
9022366,4.0,1.0,1.0,2.0,0.0,1.0
9022372,8.0,0.0,0.0,0.0,0.0,0.0
9022382,10.0,1.0,0.0,2.0,3.0,0.0
9022383,5.0,5.0,1.0,1.0,0.0,1.0
9022410,4.0,0.0,1.0,0.0,0.0,0.0
9022414,2.0,0.0,1.0,1.0,0.0,1.0
9022426,3.0,1.0,0.0,0.0,0.0,0.0
9022427,2.0,1.0,0.0,0.0,0.0,0.0
9022468,2.0,0.0,0.0,0.0,0.0,0.0
9022469,6.0,0.0,0.0,0.0,0.0,0.0
9022479,2.0,1.0,1.0,0.0,0.0,0.0
9022480,13.0,1.0,4.0,3.0,0.0,2.0
9022510,3.0,1.0,0.0,0.0,0.0,0.0
9022511,7.0,0.0,0.0,0.0,0.0,0.0
9022512,2.0,1.0,0.0,0.0,0.0,0.0
9022517,1.0,0.0,0.0,3.0,0.0,1.0
9022534,9.0,2.0,2.0,0.0,0.0,0.0
9022535,3.0,1.0,0.0,0.0,0.0,0.0
9022551,4.0,3.0,1.0,0.0,0.0,0.0
9022552,5.0,1.0,0.0,0.0,0.0,0.0
9022557,3.0,1.0,0.0,0.0,0.0,0.0
9022565,8.0,0.0,0.0,0.0,0.0,0.0
9022569,2.0,3.0,0.0,0.0,0.0,0.0
9022581,2.0,0.0,1.0,0.0,0.0,0.0
9022593,5.0,0.0,0.0,0.0,0.0,0.0
9022613,2.0,2.0,0.0,0.0,0.0,0.0
9022626,4.0,0.0,0.0,0.0,0.0,0.0
9022665,5.0,1.0,1.0,0.0,0.0,1.0
9022666,3.0,0.0,0.0,0.0,0.0,0.0
9022672,5.0,1.0,2.0,0.0,0.0,1.0
9022675,9.0,0.0,0.0,0.0,0.0,0.0
9022676,3.0,1.0,0.0,0.0,0.0,0.0
9022690,7.0,0.0,0.0,1.0,0.0,0.0
9022694,3.0,0.0,0.0,0.0,0.0,0.0
9022698,16.0,0.0,2.0,0.0,0.0,2.0
9022703,3.0,0.0,0.0,0.0,0.0,0.0
9022710,5.0,0.0,0.0,0.0,0.0,0.0
9022714,4.0,3.0,0.0,0.0,2.0,0.0
9022715,2.0,0.0,1.0,1.0,0.0,0.0
9022716,5.0,2.0,1.0,0.0,0.0,0.0
9022718,4.0,0.0,0.0,0.0,0.0,0.0
9022728,4.0,0.0,0.0,0.0,0.0,0.0
9022730,3.0,1.0,0.0,0.0,0.0,0.0
9022731,9.0,2.0,1.0,0.0,0.0,1.0
9022732,6.0,1.0,0.0,0.0,0.0,0.0
9022733,8.0,0.0,1.0,0.0,0.0,0.0
9022742,4.0,4.0,2.0,1.0,1.0,1.0
9022747,4.0,3.0,0.0,0.0,2.0,0.0
9022755,2.0,0.0,2.0,0.0,0.0,0.0
9022772,1.0,2.0,1.0,1.0,0.0,0.0
9022775,5.0,0.0,0.0,0.0,0.0,0.0
9022776,6.0,1.0,0.0,0.0,0.0,0.0
9022777,14.0,3.0,2.0,0.0,0.0,0.0
9022778,2.0,0.0,0.0,0.0,0.0,0.0
9022787,10.0,1.0,1.0,0.0,1.0,1.0
9022789,4.0,4.0,2.0,2.0,1.0,0.0
9022790,2.0,0.0,1.0,0.0,0.0,0.0
9022791,2.0,0.0,0.0,0.0,0.0,0.0
9022801,6.0,6.0,4.0,1.0,0.0,2.0
9022808,4.0,2.0,3.0,3.0,0.0,0.0
9022809,14.0,4.0,1.0,1.0,0.0,0.0
9022819,1.0,0.0,0.0,0.0,0.0,0.0
9022821,5.0,2.0,1.0,0.0,1.0,0.0
9022832,12.0,3.0,1.0,0.0,0.0,0.0
9022833,3.0,2.0,0.0,1.0,0.0,0.0
9022838,2.0,0.0,1.0,0.0,0.0,0.0
9022843,7.0,0.0,0.0,0.0,0.0,0.0
9022847,0.0,0.0,0.0,1.0,0.0,0.0
9022856,5.0,7.0,2.0,2.0,0.0,3.0
9022859,4.0,0.0,0.0,0.0,0.0,0.0
9022861,3.0,1.0,0.0,2.0,0.0,0.0
9022868,3.0,0.0,2.0,0.0,0.0,0.0
9022869,4.0,2.0,1.0,0.0,1.0,0.0
9022876,2.0,1.0,0.0,0.0,0.0,0.0
9022897,9.0,1.0,0.0,0.0,1.0,0.0
9022900,3.0,0.0,0.0,0.0,0.0,1.0
9022907,6.0,2.0,1.0,0.0,0.0,0.0
9022910,10.0,2.0,0.0,1.0,0.0,0.0
9022926,3.0,0.0,1.0,0.0,0.0,0.0
9022935,1.0,0.0,0.0,0.0,0.0,0.0
9022936,4.0,0.0,0.0,0.0,0.0,0.0
9022937,13.0,0.0,4.0,0.0,1.0,0.0
9022945,3.0,0.0,1.0,0.0,1.0,0.0
9022946,5.0,0.0,1.0,0.0,0.0,0.0
9022951,9.0,0.0,0.0,0.0,0.0,1.0
9022965,1.0,0.0,0.0,0.0,0.0,0.0
9022970,4.0,2.0,0.0,0.0,0.0,0.0
9022977,2.0,2.0,1.0,0.0,0.0,0.0
9022981,5.0,0.0,1.0,0.0,0.0,0.0
9022986,1.0,2.0,0.0,0.0,0.0,0.0
9022991,10.0,3.0,1.0,1.0,0.0,0.0
9023002,2.0,0.0,0.0,0.0,0.0,0.0
9023004,11.0,3.0,0.0,0.0,0.0,1.0
9023017,3.0,1.0,0.0,0.0,0.0,0.0
9023025,10.0,2.0,0.0,0.0,0.0,1.0
9023026,3.0,0.0,1.0,0.0,0.0,0.0
9023037,10.0,1.0,1.0,0.0,0.0,0.0
9023038,11.0,2.0,1.0,0.0,0.0,0.0
9023065,7.0,1.0,0.0,0.0,1.0,0.0
9023068,1.0,0.0,0.0,0.0,0.0,0.0
9023072,11.0,0.0,1.0,0.0,0.0,0.0
9023082,7.0,1.0,1.0,1.0,0.0,1.0
9023083,12.0,0.0,0.0,0.0,0.0,1.0
9023089,1.0,0.0,0.0,0.0,0.0,0.0
9023092,10.0,1.0,0.0,0.0,1.0,0.0
9023095,2.0,0.0,1.0,0.0,0.0,0.0
9023099,3.0,1.0,1.0,1.0,0.0,0.0
9023105,2.0,0.0,1.0,0.0,0.0,0.0
9023111,4.0,0.0,0.0,1.0,0.0,0.0
9023119,6.0,0.0,0.0,0.0,0.0,0.0
9023122,4.0,0.0,1.0,0.0,0.0,0.0
9023123,6.0,3.0,1.0,1.0,0.0,0.0
9023137,2.0,2.0,1.0,0.0,0.0,0.0
9023142,4.0,1.0,0.0,0.0,0.0,1.0
9023143,6.0,1.0,0.0,0.0,0.0,0.0
9023154,2.0,1.0,1.0,1.0,0.0,0.0
9023158,9.0,2.0,0.0,0.0,0.0,0.0
9023165,6.0,5.0,1.0,0.0,0.0,0.0
9023189,4.0,2.0,0.0,0.0,0.0,0.0
9023190,2.0,0.0,0.0,0.0,0.0,0.0
9023210,3.0,1.0,0.0,0.0,0.0,1.0
9023224,5.0,1.0,0.0,0.0,0.0,0.0
9023238,8.0,2.0,0.0,0.0,0.0,0.0
9023249,7.0,0.0,0.0,0.0,0.0,1.0
9023250,2.0,1.0,0.0,0.0,0.0,1.0
9023256,17.0,1.0,0.0,0.0,0.0,1.0
9023270,3.0,1.0,1.0,0.0,0.0,0.0
9023278,10.0,4.0,3.0,0.0,0.0,0.0
9023296,0.0,0.0,0.0,0.0,0.0,0.0
9023304,4.0,0.0,0.0,0.0,0.0,0.0
9023309,10.0,2.0,1.0,0.0,0.0,0.0
9023312,6.0,1.0,0.0,0.0,0.0,0.0
9023320,13.0,1.0,0.0,1.0,0.0,0.0
9023321,4.0,0.0,2.0,0.0,1.0,0.0
9023329,3.0,0.0,0.0,0.0,0.0,0.0
9023345,7.0,0.0,0.0,0.0,0.0,0.0
9023346,7.0,0.0,0.0,0.0,0.0,0.0
9023352,2.0,1.0,0.0,0.0,0.0,0.0
9023370,7.0,1.0,1.0,1.0,0.0,0.0
9023374,5.0,1.0,0.0,0.0,0.0,0.0
9023381,5.0,0.0,0.0,0.0,0.0,1.0
9023387,7.0,0.0,0.0,0.0,0.0,0.0
9023391,2.0,1.0,0.0,0.0,0.0,0.0
9023392,2.0,1.0,0.0,0.0,0.0,0.0
9023394,6.0,0.0,0.0,0.0,0.0,0.0
9023398,1.0,1.0,1.0,1.0,0.0,0.0
9023417,2.0,0.0,0.0,0.0,0.0,0.0
9023422,14.0,2.0,1.0,0.0,0.0,0.0
9023424,7.0,0.0,1.0,0.0,0.0,0.0
9023426,3.0,0.0,0.0,4.0,0.0,0.0
9023441,1.0,0.0,0.0,0.0,0.0,0.0
9023442,3.0,1.0,0.0,0.0,0.0,0.0
9023453,21.0,0.0,0.0,0.0,0.0,0.0
9023462,3.0,1.0,0.0,0.0,0.0,1.0
9023463,4.0,0.0,1.0,0.0,0.0,0.0
9023468,7.0,0.0,0.0,0.0,0.0,0.0
9023470,7.0,0.0,1.0,1.0,0.0,0.0
9023471,6.0,1.0,0.0,0.0,0.0,0.0
9023477,13.0,2.0,0.0,0.0,0.0,0.0
9023481,6.0,0.0,2.0,0.0,0.0,0.0
9023482,7.0,1.0,1.0,1.0,1.0,0.0
9023501,0.0,0.0,0.0,0.0,0.0,0.0
9023507,0.0,0.0,0.0,0.0,0.0,0.0
9023508,0.0,0.0,0.0,0.0,0.0,0.0
9023529,7.0,1.0,0.0,0.0,0.0,1.0
9023530,7.0,0.0,1.0,0.0,1.0,0.0
9023531,13.0,1.0,0.0,1.0,1.0,0.0
9023552,6.0,4.0,0.0,1.0,2.0,0.0
9023553,14.0,1.0,0.0,2.0,0.0,0.0
9023569,5.0,1.0,0.0,0.0,1.0,0.0
9023575,11.0,0.0,1.0,0.0,1.0,0.0
9023580,10.0,1.0,1.0,0.0,0.0,0.0
9023581,1.0,0.0,0.0,0.0,0.0,0.0
9023582,2.0,0.0,0.0,0.0,0.0,0.0
9023588,2.0,0.0,1.0,0.0,0.0,0.0
9023597,1.0,1.0,0.0,0.0,0.0,0.0
9023612,1.0,0.0,0.0,0.0,0.0,0.0
9023615,10.0,0.0,1.0,1.0,0.0,0.0
9023616,15.0,1.0,2.0,0.0,0.0,0.0
9023624,0.0,2.0,0.0,1.0,0.0,1.0
9023625,10.0,1.0,0.0,0.0,1.0,0.0
9023632,11.0,0.0,1.0,0.0,0.0,0.0
9023633,1.0,1.0,0.0,0.0,0.0,0.0
9023634,3.0,1.0,0.0,0.0,0.0,0.0
9023649,5.0,0.0,0.0,0.0,0.0,0.0
9023654,3.0,1.0,0.0,0.0,0.0,1.0
9023659,4.0,0.0,0.0,1.0,0.0,1.0
9023684,7.0,0.0,0.0,0.0,0.0,1.0
9023685,2.0,0.0,0.0,0.0,0.0,0.0
9023686,1.0,1.0,0.0,0.0,0.0,0.0
9023691,1.0,1.0,1.0,2.0,0.0,0.0
9023694,5.0,0.0,1.0,0.0,1.0,0.0
9023709,9.0,0.0,0.0,2.0,0.0,0.0
9023716,5.0,0.0,0.0,2.0,0.0,0.0
9023743,3.0,0.0,1.0,4.0,1.0,0.0
9023746,5.0,1.0,0.0,0.0,0.0,0.0
9023765,3.0,0.0,0.0,1.0,0.0,1.0
9023766,1.0,1.0,0.0,1.0,2.0,0.0
9023769,10.0,1.0,1.0,0.0,0.0,0.0
9023794,4.0,0.0,0.0,0.0,0.0,0.0
9023798,4.0,0.0,1.0,0.0,0.0,0.0
9023799,10.0,1.0,1.0,0.0,0.0,0.0
9023807,2.0,1.0,0.0,2.0,0.0,0.0
9023808,1.0,2.0,4.0,0.0,0.0,0.0
9023812,0.0,0.0,0.0,0.0,0.0,0.0
9023813,4.0,0.0,1.0,0.0,0.0,0.0
9023815,9.0,1.0,0.0,0.0,0.0,0.0
9023816,8.0,1.0,0.0,0.0,1.0,0.0
9023817,4.0,1.0,1.0,0.0,0.0,0.0
9023818,8.0,0.0,0.0,0.0,0.0,0.0
9023821,9.0,1.0,0.0,1.0,0.0,0.0
9023822,6.0,0.0,1.0,1.0,0.0,0.0
9023823,18.0,2.0,2.0,0.0,0.0,0.0
9023831,2.0,1.0,0.0,0.0,0.0,0.0
9023833,3.0,0.0,0.0,0.0,0.0,0.0
9023841,5.0,2.0,0.0,0.0,0.0,0.0
9023845,6.0,2.0,0.0,0.0,0.0,0.0
9023846,6.0,6.0,0.0,1.0,0.0,2.0
9023847,2.0,0.0,1.0,0.0,0.0,0.0
9023855,6.0,1.0,0.0,1.0,0.0,0.0
9023860,3.0,2.0,4.0,0.0,0.0,0.0
9023861,6.0,0.0,0.0,0.0,0.0,0.0
9023870,3.0,0.0,0.0,2.0,0.0,0.0
9023875,3.0,2.0,0.0,0.0,0.0,0.0
9023876,5.0,0.0,0.0,0.0,0.0,0.0
9023886,6.0,0.0,0.0,0.0,0.0,0.0
9023888,3.0,1.0,0.0,0.0,0.0,0.0
9023900,12.0,0.0,0.0,1.0,0.0,0.0
9023902,3.0,0.0,0.0,0.0,0.0,0.0
9023906,9.0,1.0,0.0,0.0,0.0,0.0
9023908,7.0,4.0,2.0,0.0,1.0,0.0
9023914,1.0,1.0,0.0,0.0,0.0,0.0
9023934,2.0,1.0,0.0,2.0,0.0,0.0
9023935,3.0,0.0,1.0,0.0,0.0,0.0
9023943,2.0,0.0,1.0,0.0,0.0,0.0
9023944,5.0,3.0,2.0,0.0,1.0,0.0
9023951,4.0,1.0,0.0,0.0,0.0,1.0
9023955,5.0,0.0,1.0,1.0,0.0,0.0
9023956,8.0,0.0,1.0,0.0,0.0,0.0
9023957,0.0,0.0,0.0,0.0,0.0,0.0
9023968,8.0,2.0,3.0,0.0,0.0,0.0
9023977,1.0,1.0,0.0,0.0,0.0,0.0
9023983,7.0,1.0,1.0,1.0,0.0,0.0
9023989,10.0,1.0,0.0,0.0,0.0,1.0
9023995,2.0,1.0,0.0,0.0,0.0,0.0
9024000,1.0,0.0,0.0,0.0,0.0,0.0
9024004,8.0,1.0,0.0,0.0,1.0,0.0
9024009,7.0,1.0,0.0,1.0,0.0,0.0
9024013,1.0,0.0,0.0,0.0,0.0,0.0
9024016,5.0,0.0,0.0,0.0,0.0,0.0
9024017,3.0,1.0,0.0,0.0,0.0,0.0
9024043,0.0,3.0,1.0,1.0,0.0,0.0
9024050,7.0,3.0,1.0,1.0,0.0,1.0
9024067,3.0,0.0,0.0,0.0,0.0,0.0
9024070,7.0,2.0,2.0,0.0,0.0,2.0
9024076,8.0,0.0,1.0,0.0,1.0,0.0
9024083,7.0,0.0,0.0,0.0,0.0,1.0
9024084,3.0,5.0,0.0,1.0,0.0,1.0
9024085,10.0,3.0,3.0,0.0,1.0,0.0
9024091,8.0,0.0,0.0,1.0,0.0,0.0
9024092,1.0,2.0,0.0,3.0,0.0,0.0
9024118,5.0,4.0,2.0,0.0,1.0,0.0
9024121,1.0,0.0,0.0,0.0,0.0,0.0
9024126,4.0,0.0,0.0,0.0,2.0,0.0
9024135,3.0,0.0,1.0,0.0,0.0,0.0
9024139,0.0,0.0,0.0,0.0,0.0,0.0
9024140,0.0,0.0,0.0,0.0,0.0,0.0
9024143,6.0,3.0,0.0,2.0,1.0,0.0
9024146,1.0,1.0,0.0,0.0,0.0,0.0
9024154,4.0,3.0,0.0,0.0,0.0,0.0
9024157,5.0,0.0,1.0,0.0,1.0,0.0
9024182,0.0,0.0,0.0,0.0,0.0,0.0
9024183,3.0,2.0,0.0,0.0,0.0,0.0
9024186,2.0,1.0,1.0,0.0,0.0,0.0
9024187,6.0,0.0,1.0,0.0,1.0,0.0
9024194,11.0,2.0,0.0,0.0,0.0,0.0
9024195,3.0,3.0,2.0,0.0,0.0,0.0
9024232,0.0,0.0,0.0,1.0,0.0,0.0
9024233,4.0,4.0,1.0,0.0,0.0,0.0
9024234,4.0,1.0,0.0,0.0,0.0,0.0
9024236,1.0,1.0,0.0,0.0,0.0,0.0
9024248,14.0,0.0,1.0,0.0,0.0,0.0
9024254,3.0,3.0,0.0,0.0,0.0,1.0
9024286,2.0,3.0,2.0,0.0,0.0,0.0
9024287,3.0,0.0,5.0,0.0,0.0,3.0
9024292,7.0,1.0,0.0,3.0,0.0,0.0
9024314,6.0,0.0,0.0,1.0,0.0,0.0
9024323,2.0,0.0,0.0,0.0,0.0,0.0
9024326,0.0,0.0,0.0,0.0,0.0,0.0
9024328,4.0,3.0,1.0,0.0,0.0,0.0
9024329,0.0,0.0,0.0,0.0,0.0,0.0
9024335,7.0,2.0,0.0,2.0,0.0,1.0
9024336,3.0,1.0,0.0,0.0,0.0,0.0
9024346,10.0,0.0,0.0,0.0,0.0,0.0
9024347,1.0,1.0,0.0,0.0,0.0,0.0
9024352,0.0,2.0,1.0,2.0,0.0,1.0
9024354,2.0,0.0,1.0,0.0,0.0,0.0
9024380,9.0,0.0,1.0,0.0,0.0,0.0
9024385,2.0,0.0,1.0,0.0,0.0,1.0
9024386,1.0,1.0,1.0,0.0,0.0,0.0
9024410,2.0,0.0,0.0,1.0,0.0,0.0
9024412,5.0,1.0,0.0,0.0,1.0,0.0
9024438,4.0,0.0,0.0,0.0,0.0,0.0
9024466,4.0,0.0,1.0,0.0,0.0,0.0
9024467,2.0,1.0,0.0,0.0,0.0,0.0
9024473,3.0,0.0,0.0,0.0,0.0,0.0
9024493,2.0,1.0,0.0,0.0,0.0,0.0
9024495,0.0,0.0,0.0,0.0,0.0,0.0
9024496,5.0,0.0,4.0,0.0,0.0,1.0
9024497,4.0,2.0,0.0,0.0,0.0,0.0
9024502,1.0,1.0,0.0,0.0,0.0,0.0
9024505,4.0,3.0,0.0,0.0,0.0,0.0
9024506,6.0,1.0,0.0,0.0,0.0,0.0
9024507,1.0,2.0,0.0,0.0,0.0,0.0
9024515,4.0,1.0,0.0,0.0,0.0,1.0
9024520,8.0,1.0,1.0,2.0,0.0,1.0
9024534,9.0,2.0,1.0,1.0,1.0,1.0
9024538,0.0,0.0,0.0,1.0,0.0,0.0
9024554,7.0,7.0,2.0,2.0,0.0,0.0
9024555,1.0,1.0,0.0,0.0,0.0,0.0
9024556,1.0,1.0,0.0,0.0,0.0,0.0
9024587,10.0,1.0,1.0,1.0,1.0,1.0
