,RP_2,RP_5,RP_10,RP_25,RP_50,RP_100
9022714,2.0,2.0,0.0,1.0,0.0,0.0
9022715,0.0,0.0,0.0,0.0,0.0,1.0
9022716,4.0,0.0,1.0,0.0,0.0,0.0
9022718,0.0,0.0,0.0,0.0,0.0,0.0
9022728,0.0,0.0,0.0,0.0,0.0,0.0
9022730,2.0,0.0,0.0,0.0,0.0,0.0
9022731,23.0,0.0,0.0,0.0,0.0,0.0
9022732,1.0,0.0,0.0,0.0,0.0,0.0
9022733,1.0,0.0,1.0,0.0,0.0,0.0
9022742,25.0,3.0,2.0,0.0,1.0,1.0
9022747,7.0,0.0,1.0,0.0,0.0,0.0
9022755,6.0,1.0,0.0,0.0,0.0,0.0
9022772,0.0,0.0,0.0,0.0,0.0,0.0
9022775,0.0,0.0,0.0,0.0,0.0,0.0
9022776,0.0,0.0,0.0,0.0,0.0,0.0
9022777,24.0,1.0,1.0,0.0,0.0,0.0
9022778,0.0,0.0,0.0,0.0,0.0,0.0
9022787,1.0,0.0,1.0,0.0,0.0,0.0
9022789,9.0,9.0,3.0,2.0,0.0,2.0
9022790,1.0,0.0,0.0,0.0,0.0,0.0
9022791,0.0,0.0,0.0,0.0,0.0,0.0
9022801,8.0,6.0,1.0,3.0,1.0,3.0
9022808,9.0,2.0,5.0,2.0,0.0,2.0
9022809,5.0,3.0,0.0,0.0,0.0,0.0
9022819,0.0,0.0,0.0,0.0,0.0,0.0
9022821,14.0,2.0,1.0,0.0,1.0,0.0
9022832,3.0,1.0,0.0,0.0,0.0,0.0
9022833,5.0,1.0,1.0,3.0,1.0,3.0
9022838,5.0,0.0,0.0,0.0,0.0,0.0
9022843,0.0,0.0,0.0,0.0,0.0,0.0
9022847,0.0,0.0,0.0,0.0,0.0,1.0
9022856,11.0,6.0,1.0,2.0,2.0,3.0
9022859,0.0,0.0,0.0,0.0,0.0,0.0
9022861,0.0,0.0,0.0,0.0,0.0,1.0
9022868,6.0,1.0,0.0,0.0,0.0,0.0
9022869,5.0,1.0,1.0,1.0,0.0,0.0
9022876,7.0,0.0,0.0,0.0,0.0,0.0
9022897,7.0,4.0,0.0,0.0,0.0,4.0
9022900,1.0,0.0,0.0,0.0,0.0,0.0
9022907,0.0,1.0,0.0,0.0,0.0,0.0
9022910,24.0,0.0,0.0,0.0,0.0,0.0
9022926,1.0,1.0,0.0,0.0,0.0,0.0
9022935,1.0,0.0,0.0,0.0,0.0,0.0
9022936,2.0,0.0,0.0,0.0,0.0,0.0
9022937,0.0,0.0,1.0,0.0,0.0,0.0
9022945,1.0,0.0,0.0,1.0,1.0,0.0
9022946,21.0,0.0,0.0,0.0,0.0,0.0
9022951,11.0,2.0,0.0,0.0,0.0,0.0
9022965,0.0,0.0,0.0,0.0,0.0,0.0
9022970,1.0,0.0,0.0,0.0,0.0,0.0
9022977,5.0,2.0,0.0,0.0,0.0,0.0
9022981,2.0,0.0,0.0,0.0,0.0,0.0
9022986,2.0,1.0,0.0,0.0,0.0,0.0
9022991,6.0,1.0,1.0,0.0,2.0,0.0
9023002,0.0,0.0,0.0,0.0,0.0,0.0
9023004,13.0,5.0,0.0,0.0,0.0,0.0
9023017,3.0,0.0,6.0,2.0,0.0,0.0
9023025,18.0,0.0,2.0,0.0,0.0,0.0
9023026,1.0,0.0,0.0,0.0,0.0,0.0
9023037,1.0,0.0,1.0,0.0,0.0,0.0
9023038,3.0,0.0,1.0,0.0,0.0,0.0
9023065,12.0,1.0,1.0,0.0,0.0,0.0
9023068,0.0,0.0,2.0,0.0,0.0,0.0
9023072,13.0,2.0,0.0,0.0,0.0,0.0
9023082,7.0,0.0,1.0,0.0,1.0,1.0
9023083,13.0,1.0,0.0,0.0,0.0,0.0
9023089,0.0,0.0,0.0,0.0,0.0,0.0
9023092,5.0,0.0,0.0,0.0,0.0,0.0
9023095,5.0,0.0,0.0,0.0,0.0,0.0
9023099,0.0,0.0,0.0,0.0,0.0,1.0
9023105,5.0,1.0,0.0,0.0,3.0,6.0
9023111,3.0,1.0,0.0,0.0,0.0,0.0
9023119,0.0,0.0,0.0,0.0,0.0,0.0
9023122,4.0,1.0,0.0,0.0,0.0,0.0
9023123,4.0,1.0,1.0,0.0,0.0,0.0
9023137,10.0,2.0,0.0,0.0,0.0,0.0
9023142,0.0,0.0,0.0,0.0,0.0,0.0
9023143,3.0,0.0,0.0,0.0,0.0,0.0
9023154,3.0,0.0,0.0,1.0,0.0,3.0
9023158,1.0,0.0,1.0,0.0,0.0,0.0
9023165,0.0,0.0,0.0,0.0,0.0,0.0
9023189,1.0,0.0,0.0,0.0,0.0,0.0
9023190,0.0,0.0,0.0,0.0,0.0,0.0
9023210,0.0,0.0,0.0,0.0,0.0,0.0
9023224,1.0,1.0,0.0,0.0,0.0,0.0
9023238,11.0,0.0,0.0,0.0,0.0,0.0
9023249,13.0,3.0,1.0,0.0,0.0,0.0
9023250,6.0,1.0,0.0,0.0,0.0,0.0
9023256,22.0,3.0,0.0,0.0,0.0,0.0
9023270,0.0,0.0,0.0,0.0,0.0,0.0
9023278,23.0,1.0,1.0,0.0,0.0,0.0
9023296,0.0,0.0,0.0,0.0,0.0,0.0
9023304,5.0,0.0,0.0,0.0,0.0,0.0
9023309,24.0,1.0,0.0,0.0,0.0,0.0
9023312,1.0,0.0,0.0,0.0,0.0,0.0
9023320,10.0,2.0,2.0,0.0,0.0,4.0
9023321,7.0,0.0,0.0,0.0,0.0,4.0
9023329,0.0,0.0,0.0,0.0,0.0,0.0
9023345,0.0,0.0,0.0,0.0,0.0,0.0
9023346,0.0,0.0,0.0,0.0,0.0,0.0
9023352,0.0,0.0,0.0,0.0,0.0,0.0
9023370,15.0,3.0,1.0,0.0,1.0,0.0
9023374,1.0,1.0,0.0,0.0,0.0,0.0
9023381,29.0,2.0,0.0,0.0,0.0,0.0
9023387,0.0,0.0,0.0,0.0,0.0,0.0
9023391,0.0,0.0,0.0,0.0,0.0,0.0
9023392,0.0,0.0,0.0,0.0,0.0,0.0
9023394,6.0,0.0,0.0,0.0,0.0,0.0
9023398,0.0,0.0,0.0,0.0,0.0,1.0
9023417,3.0,0.0,0.0,0.0,0.0,0.0
9023422,6.0,1.0,1.0,0.0,0.0,0.0
9023424,0.0,1.0,0.0,0.0,0.0,0.0
9023426,12.0,0.0,1.0,1.0,0.0,0.0
9023441,6.0,2.0,0.0,0.0,0.0,0.0
9023442,4.0,4.0,4.0,0.0,0.0,0.0
9023453,0.0,0.0,0.0,0.0,0.0,0.0
9023462,6.0,1.0,0.0,0.0,0.0,0.0
9023463,8.0,0.0,0.0,0.0,0.0,0.0
9023468,0.0,0.0,0.0,0.0,0.0,0.0
9023470,12.0,2.0,1.0,0.0,0.0,0.0
9023471,1.0,0.0,0.0,0.0,0.0,0.0
9023477,9.0,5.0,0.0,0.0,0.0,4.0
9023481,12.0,2.0,2.0,0.0,0.0,0.0
9023482,5.0,0.0,0.0,0.0,0.0,4.0
9023501,0.0,0.0,0.0,0.0,0.0,0.0
9023507,0.0,0.0,0.0,0.0,0.0,0.0
9023508,0.0,0.0,0.0,0.0,0.0,0.0
9023529,14.0,1.0,0.0,0.0,0.0,0.0
9023530,7.0,2.0,1.0,0.0,0.0,0.0
9023531,0.0,0.0,0.0,0.0,0.0,2.0
9023552,10.0,2.0,2.0,1.0,2.0,2.0
9023553,13.0,0.0,0.0,0.0,2.0,4.0
9023569,8.0,1.0,1.0,0.0,0.0,0.0
9023575,14.0,2.0,1.0,0.0,0.0,0.0
9023580,0.0,0.0,0.0,0.0,0.0,0.0
9023581,1.0,0.0,0.0,0.0,0.0,0.0
9023582,0.0,0.0,2.0,0.0,0.0,0.0
9023588,3.0,1.0,1.0,0.0,0.0,0.0
9023597,0.0,0.0,0.0,0.0,0.0,0.0
9023612,8.0,1.0,0.0,0.0,0.0,0.0
9023615,16.0,2.0,1.0,0.0,0.0,0.0
9023616,15.0,1.0,0.0,0.0,0.0,0.0
9023624,0.0,0.0,0.0,0.0,0.0,1.0
9023625,10.0,2.0,0.0,0.0,0.0,3.0
9023632,25.0,1.0,0.0,0.0,0.0,0.0
9023633,3.0,0.0,0.0,0.0,0.0,0.0
9023634,4.0,1.0,0.0,0.0,0.0,0.0
9023649,7.0,0.0,0.0,0.0,0.0,0.0
9023654,5.0,1.0,0.0,0.0,0.0,0.0
9023659,1.0,0.0,0.0,0.0,0.0,0.0
9023684,2.0,1.0,0.0,0.0,0.0,0.0
9023685,0.0,0.0,0.0,0.0,0.0,0.0
9023686,0.0,0.0,2.0,0.0,0.0,0.0
9023691,0.0,0.0,0.0,0.0,0.0,1.0
9023694,9.0,2.0,1.0,0.0,0.0,0.0
9023709,0.0,0.0,0.0,0.0,0.0,1.0
9023716,12.0,0.0,1.0,1.0,1.0,4.0
9023743,0.0,0.0,0.0,0.0,0.0,2.0
9023746,1.0,0.0,0.0,0.0,0.0,0.0
9023765,2.0,0.0,0.0,0.0,0.0,0.0
9023766,3.0,0.0,0.0,0.0,0.0,0.0
9023769,5.0,1.0,2.0,0.0,0.0,0.0
9023794,0.0,0.0,0.0,0.0,0.0,0.0
9023798,7.0,0.0,1.0,0.0,0.0,0.0
9023799,1.0,0.0,0.0,0.0,0.0,0.0
9023807,0.0,0.0,0.0,0.0,0.0,1.0
9023808,7.0,0.0,0.0,3.0,3.0,0.0
9023812,0.0,0.0,0.0,0.0,0.0,0.0
9023813,5.0,2.0,0.0,0.0,0.0,0.0
9023815,14.0,0.0,0.0,0.0,0.0,0.0
9023816,17.0,5.0,0.0,0.0,0.0,0.0
9023817,8.0,1.0,0.0,0.0,0.0,0.0
9023818,1.0,3.0,2.0,1.0,0.0,0.0
9023821,0.0,0.0,0.0,0.0,0.0,1.0
9023822,12.0,2.0,1.0,0.0,0.0,0.0
9023823,4.0,0.0,0.0,0.0,0.0,0.0
9023831,6.0,0.0,0.0,0.0,0.0,0.0
9023833,1.0,1.0,0.0,0.0,0.0,0.0
9023841,1.0,0.0,0.0,0.0,0.0,0.0
9023845,1.0,0.0,0.0,0.0,0.0,0.0
9023846,13.0,1.0,0.0,0.0,0.0,0.0
9023847,7.0,0.0,0.0,0.0,0.0,0.0
9023855,0.0,0.0,0.0,0.0,0.0,1.0
9023860,6.0,0.0,1.0,0.0,0.0,0.0
9023861,0.0,0.0,0.0,0.0,0.0,0.0
9023870,0.0,0.0,0.0,0.0,0.0,1.0
9023875,1.0,0.0,0.0,0.0,0.0,0.0
9023876,0.0,0.0,0.0,0.0,0.0,0.0
9023886,5.0,0.0,1.0,0.0,0.0,0.0
9023888,3.0,0.0,0.0,0.0,0.0,0.0
9023900,0.0,0.0,0.0,0.0,0.0,1.0
9023902,0.0,1.0,1.0,0.0,0.0,0.0
9023906,4.0,1.0,1.0,0.0,0.0,0.0
9023908,13.0,3.0,1.0,0.0,0.0,0.0
9023914,0.0,0.0,0.0,0.0,0.0,0.0
9023934,0.0,0.0,0.0,0.0,0.0,1.0
9023935,8.0,0.0,0.0,0.0,0.0,0.0
9023943,7.0,0.0,1.0,0.0,0.0,0.0
9023944,16.0,2.0,0.0,0.0,0.0,0.0
9023951,1.0,1.0,1.0,0.0,0.0,0.0
9023955,9.0,1.0,1.0,0.0,0.0,0.0
9023956,23.0,1.0,0.0,0.0,0.0,0.0
9023957,0.0,0.0,0.0,0.0,0.0,0.0
9023968,2.0,1.0,1.0,0.0,0.0,0.0
9023977,8.0,0.0,0.0,0.0,0.0,0.0
9023983,12.0,1.0,1.0,0.0,0.0,0.0
9023989,20.0,3.0,0.0,0.0,0.0,0.0
9023995,11.0,0.0,1.0,1.0,0.0,0.0
9024000,1.0,0.0,0.0,0.0,0.0,0.0
9024004,6.0,1.0,1.0,0.0,0.0,0.0
9024009,5.0,1.0,1.0,0.0,0.0,0.0
9024013,0.0,0.0,0.0,0.0,0.0,0.0
9024016,5.0,2.0,0.0,0.0,0.0,0.0
9024017,6.0,1.0,0.0,0.0,0.0,0.0
9024043,0.0,0.0,0.0,0.0,0.0,1.0
9024050,17.0,3.0,1.0,0.0,0.0,0.0
9024067,1.0,0.0,1.0,0.0,0.0,0.0
9024070,15.0,2.0,0.0,0.0,0.0,0.0
9024076,16.0,6.0,0.0,0.0,0.0,0.0
9024083,24.0,1.0,0.0,0.0,0.0,0.0
9024084,15.0,0.0,0.0,0.0,0.0,0.0
9024085,16.0,1.0,0.0,0.0,0.0,0.0
9024091,0.0,0.0,0.0,0.0,0.0,1.0
9024092,0.0,0.0,0.0,0.0,0.0,1.0
9024118,12.0,3.0,0.0,0.0,0.0,0.0
9024121,0.0,0.0,0.0,0.0,0.0,0.0
9024126,0.0,0.0,0.0,0.0,0.0,0.0
9024135,6.0,0.0,0.0,0.0,0.0,0.0
9024139,0.0,0.0,0.0,0.0,0.0,0.0
9024140,0.0,0.0,0.0,0.0,0.0,0.0
9024143,0.0,0.0,0.0,0.0,0.0,1.0
9024146,5.0,0.0,0.0,0.0,0.0,0.0
9024154,10.0,0.0,0.0,0.0,0.0,0.0
9024157,10.0,2.0,1.0,0.0,0.0,0.0
9024182,1.0,0.0,0.0,0.0,0.0,0.0
9024183,7.0,3.0,0.0,0.0,0.0,0.0
9024186,4.0,0.0,1.0,0.0,0.0,0.0
9024187,17.0,5.0,3.0,0.0,0.0,0.0
9024194,2.0,0.0,2.0,0.0,0.0,0.0
9024195,3.0,0.0,0.0,0.0,0.0,0.0
9024232,0.0,0.0,0.0,0.0,0.0,1.0
9024233,10.0,0.0,0.0,0.0,0.0,0.0
9024234,4.0,0.0,0.0,0.0,0.0,0.0
9024236,0.0,0.0,0.0,0.0,0.0,0.0
9024248,3.0,0.0,0.0,0.0,0.0,0.0
9024254,9.0,0.0,2.0,0.0,0.0,0.0
9024286,8.0,1.0,2.0,0.0,0.0,0.0
9024287,8.0,4.0,2.0,1.0,0.0,2.0
9024292,0.0,0.0,0.0,0.0,0.0,1.0
9024314,0.0,0.0,0.0,0.0,0.0,1.0
9024323,0.0,2.0,0.0,0.0,0.0,0.0
9024326,1.0,0.0,0.0,0.0,0.0,0.0
9024328,7.0,1.0,0.0,0.0,0.0,0.0
9024329,0.0,0.0,0.0,0.0,0.0,0.0
9024335,0.0,0.0,0.0,0.0,0.0,1.0
9024336,3.0,1.0,0.0,0.0,0.0,0.0
9024346,2.0,0.0,0.0,0.0,0.0,0.0
9024347,1.0,0.0,0.0,0.0,0.0,0.0
9024352,0.0,0.0,0.0,0.0,0.0,1.0
9024354,5.0,0.0,0.0,0.0,0.0,0.0
9024380,1.0,0.0,0.0,0.0,0.0,0.0
9024385,5.0,0.0,1.0,0.0,0.0,0.0
9024386,15.0,1.0,0.0,1.0,0.0,1.0
9024410,0.0,0.0,0.0,0.0,0.0,1.0
9024412,4.0,1.0,1.0,0.0,0.0,0.0
9024438,0.0,0.0,0.0,0.0,0.0,0.0
9024466,4.0,1.0,0.0,0.0,0.0,0.0
9024467,6.0,2.0,0.0,0.0,0.0,0.0
9024473,1.0,0.0,0.0,0.0,0.0,0.0
9024493,0.0,0.0,0.0,0.0,0.0,0.0
9024495,0.0,0.0,0.0,0.0,0.0,0.0
9024496,9.0,2.0,0.0,0.0,0.0,0.0
9024497,8.0,0.0,0.0,0.0,0.0,0.0
9024502,0.0,0.0,0.0,0.0,0.0,0.0
9024505,0.0,1.0,0.0,0.0,0.0,0.0
9024506,14.0,0.0,0.0,0.0,0.0,0.0
9024507,0.0,0.0,0.0,0.0,0.0,0.0
9024515,7.0,3.0,0.0,0.0,0.0,0.0
9024520,0.0,0.0,0.0,0.0,0.0,1.0
9024534,10.0,1.0,2.0,0.0,0.0,0.0
9024538,0.0,0.0,0.0,0.0,0.0,1.0
9024554,27.0,1.0,1.0,1.0,0.0,0.0
9024555,8.0,0.0,0.0,0.0,0.0,0.0
9024556,16.0,2.0,0.0,0.0,0.0,0.0
9024587,6.0,1.0,2.0,0.0,0.0,0.0
